"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"Четвертак"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_1"		"Так! Дуже гарно крутиться."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_2"		"Наступного разу вдягніть щось під кілт, бо це було… трохи ЗАНАДТО для старого Четвертака."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_3"		"Де я зупинився у своїй захопливій розповіді про в’язницю? Так! Втеча! Я прикликав джина, який виконує бажання!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_4"		"Джина! Я наказав йому: «Слухай моє перше бажання!»"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_5"		"Ну, виявилося, що не всі маленькі склади в заклинанні я вимовив правильно."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_6"		"Бо викликав не джина, який виконує бажання, а набагато рідкіснішого джина, який убиває людей."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_7"		"Я запитав, чи дозволить він мені все ж загадати не пов’язане з убивством бажання, але він сказав, що ні."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_8"		"Власне, ВСЕ, що він хотів знати, це який нахабний дурень його прикликав, бо він сказав, що збирається…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_9"		"Тут я процитую: «розтрощити його скелет і носити його шкіру як куртку»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_10"		"Тож я сказав: «Це був він»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_11"		"І вказав на Додрика."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05__title_0"		"Магмове ікло"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_0"		"Найкраще я приберіг наостанок: Магмове ікло!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_1"		"Найкраще в цій зброї… окрім того, що це сяюча сокира розміром з коня, це… придивіться уважніше."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_2"		"Вона не викувана! Це просто масивний шмат застиглої лави!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_3"		"І скажу вам, що вона прорізає в’язничні ґрати так само легко, як розпечений ніж простромлює здивованого тюремника."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_4"		"Джин-убивця розплавив ґрати, схопив Додрика за щиколотки й дубасив його об стіну, доки з того не виліз скелет."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_5"		"Фактично, у моєї камери більше не було ґрат, і я міг вийти. Однак поруч усе ще БУВ велетенський джин-убивця в палючій броні."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_6"		"У нього саме закінчилися цілі для вбивства, тож я сподівався… що він не… помітить…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_7"		"…Він мене помітив."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_8"		"Тож. Поруч був джин-убивця, що чимчикував до мене з цим Магмовим іклом, а Додрик слугував йому за куртку. Я притисся спиною до стіни."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_9"		"Що я міг зробити? Я знову вимовив заклинання."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_10"		"Тепер переді мною було ДВА джина-вбивці."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01__title_0"		"Золота грива"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_0"		"О, Золотавий деспот! Гадаю, він вулканічно позолочений ртуттю."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_1"		"Звісно, неймовірно токсичний, але ж ви не збираєтеся класти його до рота чи щось таке…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_2"		"Чи притуляти до шкіри або обличчя… Отже! Я там був зі джинами."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_3"		"Я вимовив те прикликувальне заклинання ЗНОВУ, і цього разу з’явився, схоже, НАГЛЯДАЧ того першого джина-вбивці, бо він носив ті самі обладунки, як і ПЕРШИЙ джин… Тільки виглядали вони значно дорожчими."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_4"		"Він був такий самий розлючений, як і перший. «Який зухвалий дурень мене прикликав, я розтрощу його скелет» і все таке."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_5"		"І я подумав, що це ж спрацювало один раз. Тож я вказав на першого джина і сказав: «ВІН прикликав тебе. Убий його»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_6"		"Спрацювало?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_7"		"[Сміється]"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_8"		"Ні."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02__title_0"		"Золоті лати"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_0"		"Очі вас не обманюють. Сяючі шипи на плечах? О, так. Те справжня кристалізована сірка з Шостого Пекла."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_1"		"Кожен шип відбитий вручну з любов’ю."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_2"		"Руками тих, кого після кожного шипа з любов’ю викидали в жерло вулкану."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_3"		"Прикладіть вухо й послухайте. Чуєте?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_4"		"Саме так. Крики. Гадаю, вони кричать від гордості."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_5"		"У будь-якому разі, мій хитрий план полягав у тому, щоб обманом налаштувати джинів один проти одного."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_6"		"Справжня комедія помилок, як у тих класичних п’єсах, де красивий шахрай обманом змушує двох джинів убити одне одного, ну, ви їх знаєте."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_7"		"Звісно, ​​у ЦИХ п’єсах воно працює лише тому, що ніхто ніколи не зупиняється, аби звірити нотатки та з’ясувати непорозуміння, що, на жаль, мої джини зробили майже миттєво."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_8"		"Базрот, наглядач, та Ґрікнок, його підлеглий, обговорили все ще до того, як я встиг дійти до дверей."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_9"		"І якщо є щось, що джини ненавидять більше, ніж людей, які їх викликають, то це БРЕХНЯ на цю тему."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_10"		"Бо вони почали мені говорити, що зроблять із моїм скелетом такі дії, які, здавалося б, неможливо зробити одна за одною. Їм просто доведеться вибрати якусь одну."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03__title_0"		"Золотий знак"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_0"		"Гарний смак, герою. Бачу, ви зупинилися на латах для спини. Це обсидіановий знак Шостого Пекла."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_1"		"Хоча не впевнений, який із них. Зачекайте, у мене десь тут є довідник із символів."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_2"		"Так, погляньмо… тут… о. «Нал ворт ооґ-МУР-тох». Перекладається приблизно як «киньте всі занепокоєння подалі»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_3"		"Добре виглядає. Чекайте, я не помітив умлаут над «о». Тоді це приблизно перекладається як «киньте всіх людей у вулкан». Гм."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_4"		"Дозвольте мені завершити цю захопливу тюремну казку. Де ми зупинилися? Заклинання прикликання, джин-убивця Ґрікнок, мертвий тюремник, ДРУГЕ заклинання прикликання, наглядач Базрот, обидва вони збираються вбити мене, а ідей порятунку в мене не лишилося."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_5"		"Усе згадали? Тоді продовжую!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_6"		"Тож як це було. Ідей порятунку в мене не лишилося. Ґрікнок підступив до мене і схопив мене за горло. «Я цим насолоджуватимуся», — сказав він."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_7"		"І що думаєте? Я повірив йому. Він виглядав, ніби це буде найкращим моментом у його житті."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_8"		"Однак потім Базрот сказав: «Е ні, не вийде. Ти знаєш правила». Ґрікнок забурчав і відступив убік, і вже БАЗРОТ схопив мене за горло."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_9"		"А я подумав: «Правила?» ЦЕ може згодитися."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04__title_0"		"Золотий бойовий кілт"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_0"		"О. Бачу, що ви кинули оком на Золотий бойовий кілт Уґмерто."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_1"		"У вашого ока гарний смак, герою. Кілт виплавлений у магмі з кальдери Шостого Пекла й охолоджений кров’ю бідолашних душ, які робили плечові шипи."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_2"		"Бачите цей знак на поясі? Це не орнамент, а руна стримування."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_3"		"Нічого злого, він просто… ну, ви розумієте. Тримає всередині те, що не варто випускати назовні."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_4"		"Отож. Чому Ґрікнок НЕ МІГ вбити мене?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_5"		"Дуже гарне питання, і мені потрібен був спосіб тонко вставити його в розмову, тож я спитав: «Агов, чому це Ґрікнок не може вбити мене?»"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_6"		"Адже, за словами Базрота, кожен джин може вбити того, хто його прикликав. Таке правило."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_7"		"І оскільки я сказав Ґрікноку, що дурний смердючий Додрик прикликав його, Грінок мав убити дурного смердючого Додрика."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_8"		"Я прикликав Базрота, тож він міг мене вбити. Мені стало зрозуміло, чому вони розпитували про це одразу після прикликання."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_9"		"Тож я зізнався, що збрехав."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_10"		"Я прикликав Ґрікнока. Це я робив УСІ ці прикликання. Вони вбили дурного смердючого Додрика даремно."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_11"		"І після цього джини ще дуже довго НІЧОГО не говорили."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_12"		"А потім Ґрікнок сказав: «Лайно»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_13"		"А через деякий час і Базрот сказав: «Лайно»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05__title_0"		"Золотаве ікло"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_0"		"Представляю Золотаве ікло!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_1"		"Викуване в чорних вогнях кальдери Шостого Пекла, де не знищуються лише найважчі метали."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_2"		"Витягнуте з вогняних глибин, із лезом, відлитим та загартованим в потоках розплавленого каміння із жилками пекельного золота."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_3"		"Тут купа всіляких технічних викрутасів, але суть у тому, що ця сокира крута, і вона ваша. Задарма."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_4"		"Також додам захопливий фінал моєї тюремної історії. Обидва джини, схоже, вважали, що потрапили у ВЕЛИЧЕЗНУ халепу, і благали мене підписати якийсь контракт, який вони записали на шкірі Додрика, де зазначалося, що Додрик викликав їх обох."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_5"		"Я уважно переглянув контракт. Схоже, що там не було прихованих пунктів дрібним шрифтом, тож я додав кілька."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_6"		"Зрештою, я приїхав до Ультимира, щоби викрасти спорядження, а потім з’явилися ці два ідіоти в кальдерських латах із Шостого Пекла. Тут одні наплічники коштували більше, ніж весь університет."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_7"		"Тож я сказав, що підпишу за однієї умови: обидва вони мають негайно роздягнутися."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_8"		"Ґрікнок виглядав розгубленим і трохи наляканим, і хотів знати, чи можна запитати, навіщо це, перш ніж погодитися. Я сказав: заспокойтеся, я просто хочу ваші обладунки, тож знімайте їх."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_9"		"Отак. Вони зняли одяг. Повністю роздягнулися. Ґрікнок був сором’язливішим за Базрота. Не даремно, як виявилося."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_10"		"Після чого я підписав контракт, відправив їх назад в Шосте Пекло, і ось тепер віддаю здобич… вам."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_11"		"Сподіваюся, що жахлива історія здобуття цих обладунків збільшить їхню цінність у ваших очах, адже тепер, коли ви вже знаєте, через що мені довелося пройти, аби їх здобу… Це я сподівався на таку реакцію, але ж ви навіть не слухали, чи не так?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_12"		"Та нічого, пізно вже. Беріть. Побачимося через кілька місяців."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-200__title_0"		"Антикваріат 200"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-200_Quartero_0"		"Ви… ЖАРТУЄТЕ з мене? 200-й рівень? Як ви… як ви взагалі це зробили? Максимальний рівень — 100! Там усе має зупинитися! Ви просто машина, знаєте? Я вражений. БІЛЬШ НІЖ вражений. Нічого собі."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-300__title_0"		"Антикваріат 300"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-300_Quartero_0"		"300-й рівень? Це… це НЕЧУВАНО. Я ніколи… я навіть не… Наскільки ДОБРЕ ви граєте в цю гру? Ви ж повинні бути… [Присвистує] Чи можу я… взяти у вас автограф? Не для себе, для моєї сестри Джоліксії, вона ВЕЛИКА прихильниця."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01__title_0"		"Вступ до антикваріату"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_0"		"Минулого разу я подбав, щоби кожен здобув шанс виграти безкоштовні предмети, і відгуки були одностайні! Усі до єдиного розлютилися."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_1"		"Саме так! Цього разу Четвертак збирається пересвідчитися, що ваша перша старожитність — надзвичайно суперово особлива."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_2"		"Далі повернемося до звичайних речей. Але! Ви матимете більше шансів на виграш."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_3"		"Наостанок, але не менш важливо! Тепер ви обиратимете свій скарб із-поміж кількох варіантів."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_4"		"Щасливі? Усі… нарешті щасливі через те, що я роздаю свої речі? Супер."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_5"		"Усі, хто мають інші пропозиції, можуть надсилати їх безпосередньо до Четвертака на адресу: провулок Йдіть До Сраки, будинок 123."
}
