"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"Куартеро"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_0"		"Погледнете блестящото клеймо на тази част за гърба!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_1"		"Знаеш ли, странно е, когато погледна директно в клеймото… Сякаш сърцето ми се изпълва с…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_2"		"Ох, коя е думата, която търся?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_3"		"Ах! Отчаяние. Ето на. Като го гледам, се изпълвам с отчаяние."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_4"		"Знаете ли какво ще взема да спра да се взирам."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_5"		"Както и да е, бях там, гниейки в тъмницата, проснат на мръсния си дюшек до мръсната ми тоалетна, когато там, на мръсната стена, го забелязах."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_6"		"Призоваващо заклинание! Можех да призова ДЖИН!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_7"		"Бих могъл да пожелая Додрик да падне в котела си с овесена каша и да се удави!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_8"		"И че предсмъртните му спазми биха съборили купчината резервни одеяла, а всички те щяха да се търкулнат в килията ми!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_9"		"Също така, можех просто да си пожелая да не съм в ЗАТВОРА, разбира се, но все още бях МНОГО ядосан на Додрик по това време и… Е, не разсъждавах трезво."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_10"		"Огелпяйки някои от сричките тук-там, но като цяло нацелих заклинанието правилно и като по чудо!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04__title_0"		"Ember Enforcer — военна шотландска поличка"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_0"		"Нека да Ви пристегна колана. Ето. Позавъртете се с военната шотландска поличка."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_1"		"Да! Много добро позавъртане."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_2"		"Следващия път облечете нещо под военната шотландска поличка, това дойде в… ПОВЕЧКО на старата Ви дружка Куартеро."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_3"		"Докъде бях стигнал в завладяващия ми затворнически разказ? Точно така! Бягството! Бях призовал изпълняващ желания джин!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_4"		"„Джин!“, заповядах аз: „Вслушай се в първото ми желание!“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_5"		"Е, оказа се, че не съм изрекъл перфектно всяка една мъничка сричка в заклинанието."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_6"		"Защото в крайна сметка не бях призовал изпълняващ желания джин, а много по-рядък, убиващ хора джин."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_7"		"Запитах го дали така или иначе ще ми позволи да си пожелая нещо, стига да не е свързано с това да не убие някого, а той каза „Не“."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_8"		"Всъщност, искаше да знае САМО кой безочлив глупак го бе призовал, защото каза, че ще…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_9"		"И цитирам, „Ще направя скелета му на пух и прах, а после ще нося неговата кожа като сако“."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_10"		"И тъй казах, „Той беше.“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_11"		"И посочих Додрик."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05__title_0"		"Magma Fang"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_0"		"Запазих най-доброто за последно — Magma Fang!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_1"		"И така, най-хубавото на това оръжие… освен че е блестяща брадва с размерите на кон, е… погледнете внимателно."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_2"		"Изобщо не е ковано! Това е просто масивен къс от вулканична скала!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_3"		"И нека да Ви кажа, посича затворническите решетки като нажежен нож, преминаващ през изненадан тъмничар."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_4"		"Убийственият джин разтопи решетките, сграбчи Додрик за глезените и го блъска в стената, докато скелетът му не излезе на пух и прах."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_5"		"Сега… Технически килията ми вече нямаше решетки, блокиращи изхода. Но в нея ИМАШЕ гигантски джин убиец в броня от жарава."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_6"		"И току-що беше останал без хора, които да убива, така че се надявах… че няма… да забележи…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_7"		"Забеляза ме."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_8"		"И така. Към мен тежко пристъпваше джин убиец, държейки този Magma Fang, носейки горкия глупав Додрик като сако. Бях притиснат до стената."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_9"		"Какво бих могъл да сторя? Отново произнесох призоваващото заклинание."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_10"		"Сега в стаята с мен имаше ДВАМА джина убийци."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01__title_0"		"Golden Mane"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_0"		"Ах, Gilded Tyrant! Вулканично разкрасено с живак, струва ми се."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_1"		"Невероятно токсично, разбира се, но надали ще го слагате в устата си или нещо подобно…"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_2"		"По кожата Ви или близо до Вашето лице… И така! Ето каква беше ситуацията."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_3"		"Бях казал заклинанието за призоваване ОТНОВО и се появи нещо, което сигурно е бил НАДЗОРНИКЪТ на първия джин убиец, защото носеше същата броня като ПЪРВИЯ… само че неговата изглеждаше много по-скъпа."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_4"		"Той беше също толкова ядосан, колкото и първият. „Кой безочлив глупак ме е призовал, ще му направя скелета на пух и прах“, все същите приказки."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_5"		"И реших, е, веднъж се получи, затова посочих първия джин и казах, „ТОЙ те призова. Убий го.“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_6"		"Получи ли се?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_7"		"[смеейки се]"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_8"		"Не се получи."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02__title_0"		"Golden Armor"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_0"		"Вашите очи не Ви заблуждават. Тези блестящи шипове по раменете? О, да. Това е действителна кристализирана сяра от шестия Ад."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_1"		"Всеки шип е любящо ръчно изкован."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_2"		"… Всяка ръка, любящо прикрепена към някой хвърлен с писъци във вулкан, след всеки един шип."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_3"		"Подайте ухото си по-близо и се вслушайте. Чувате ли това?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_4"		"Точно така. Писъци. От гордост, предполагам."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_5"		"Във всеки случай, моят хитър план бе да използвам измама, за да настроя джиновете един срещу друг."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_6"		"Истинска комедия от грешки, като в онези класически пиеси, където красив мошеник подмамва двама джинове да се убият взаимно, знаете ги."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_7"		"Разбира се, в ТЕЗИ пиеси тази схема се получава само защото никой никога не спира, за да направи справка и да разясни недоразумението, което за жалост тези джинове сториха почти незабавно."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_8"		"Базрот, надзорникът, и Грикнок, неговият подчинен, обсъдиха всичко, преди да преполовя пътя до вратата."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_9"		"А ако има нещо, което джиновете мразят повече от това хората да ги призовават, то очевидно е да ЛЪЖАТ за това."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_10"		"Защото започнаха да ми разправят, че щели да правят неща със скелета ми, които не изглеждаха възможни, ако се сторят последователно. Просто щеше да се наложи да си изберат едно нещо."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03__title_0"		"Golden Sigil"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_0"		"Ах. Отлично око, герою. Виждам, че сте забелязали частта за гърба. Това е клеймото от обсидиан на шестия Ад."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_1"		"Обаче не съм сигурен точно кой е. Почакайте, тук нейде имам наръчник за клейма."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_2"		"Нека да видим… Ето… Аха. „Нал Воррт Оуг-МУР-тох.“ Грубо казано се превежда като, „Захвърлете всички грижи на вятъра“."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_3"		"Е, това е хубаво. Почакайте, не видях умлаута над О-то. Така грубо се превежда като, „Хвърлете всички хора във вулкана“. Хм."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_4"		"Нека да приключа с този завладяващ затворнически разказ. Докъде бяхме? Призоваващо заклинание, убийственият джин Грикнок, мъртъв тъмничар, ВТОРО призоваващо заклинание, надзирателят Базрот и двамата бяха на път да ме убият… Бях само с кожата на гърба ми и без грам номера повече."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_5"		"Готови ли сте? Ето започваме!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_6"		"И тъй, ето докъде я бях докарал… Нямах повече номера. Грикнок се приближи до мен с тежки стъпки и ме сграбчи за гърлото. „Ще се насладя на това“, каза той."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_7"		"И герою… Вярвах му. Изглеждаше така, сякаш е на път да си прекара времето страхотно."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_8"		"Но тогава Базрот каза, „О, не, няма да стане. Знаеш правилата.“ Грикнок измърмори и отстъпи встрани, а после БАЗРОТ сложи ръце около гърлото ми."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_9"		"А аз се замислих „правилата“? ТОВА може би ще бъде от полза."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04__title_0"		"Golden Warkilt"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_0"		"Ахх. Виждам, че взорът Ви е попаднал връз Golden Warkilt на Угмьорто."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_1"		"Очите Ви имат изтънчен вкус, герою. Разтопено в магма, извлечена от вулканичния кратер на шестия Ад, а след това охладени в кръвта на бедните души, които са направили шиповете по раменете."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_2"		"Виждаш ли това клеймо на колана? Това не е орнамент, а ограничителна руна."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_3"		"Няма нищо зло, просто… Е, нали се сещате. Държи прилежно прибрано всичко там долу."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_4"		"И така. Защо Грикнок НЕ МОЖЕШЕ да ме убие?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_5"		"Много добър въпрос и имах нужда от начин, по който неусетно да го вмъкна в разговора. И тъй, запитах, „Хей, защо Грикнок не може да ме убие?“"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_6"		"Е, според Базрот, на всеки джин е позволено да убие онзи, който го е призовал. Такова е правилото."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_7"		"И понеже бях казал на Грикнок, че глупавият миризлив Додрик го е призовал… На Грикнок му се падна да убие глупавия миризлив Додрик."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_8"		"Аз бях призовал Базрот. И тъй, на Базрот се падаше да убие мен. Предполагам, че затова това беше първото нещо, което и двамата питаха."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_9"		"И така, в действителност рекох, че съм излъгал и двамата."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_10"		"Аз бях призовал Грикнок. Аз бях сторил ВСИЧКОТО призоваване досега. А те бяха убили глупавия миризлив Додрик за нищо."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_11"		"И след това за доста… Доста дълго време джиновете не казаха НИЩИЧКО."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_12"		"После Грикнок каза, „Говняна работа“."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_13"		"А след известно време Базрот също каза, „Говняна работа“."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05__title_0"		"Gilded Fang"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_0"		"Представям Ви Gilded Fang!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_1"		"Изковано в черните огньове от вулканичния кратер на шестия Ад, където оцеляват само най-тежките метали."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_2"		"Извлечено от самото гърло на отвода, ръбът му е отлят и втвърден в катаклизъм от разтопен камък и изтъкано със златни жилки от мантията на шестия Ад."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_3"		"Всичко това са много технически дрънканици, но същината е, че тази брадва е адски яка и е Ваша за без пари."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_4"		"Също така ще добавя и вълнуващия завършек на моята затворническа история. И двамата джинове сякаш си мислеха, че са нагазили в ГОЛЕМИ неприятности и ме умоляваха да подпиша някакъв договор, който бяха написали върху кожата на Додрик. Този договор гласеше, че Додрик бил призовал и двамата."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_5"		"Прегледах договора още веднъж. Не изглеждаше да има скрити клаузи в дребния шрифт, така че добавих няколко."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_6"		"В крайна сметка, бях дошъл до Ултимир да търся някаква екипировка за крадене, и не щеш ли тези двама идиоти се появиха, носейки в калдерна брони от вулканичния кратер на шестия Ад. Само нараменниците струваха повече от целия университет."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_7"		"И тъй, казах им, че ще подпиша при едно условие… Ако и двамата незабавно да се съблекат чисто голи."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_8"		"Грикнок изглеждаше объркан и малко боязлив, та искаше да знае дали би могъл да попита защо, преди да каже „Да“. А аз му отвърнах да се успокои и че просто искам броните им. Сега… сваляйте дрехите."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_9"		"И какво стана, герою? Така и сториха. Съблякоха се чисто голи. Грикнок беше малко по-срамежлив от Базрот. Оказа се, че е било с основателна причина."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_10"		"След това подписах договора, изпратих ги обратно по пътя към шестия Ад и ето ме тук, раздавам плячката… на Вас."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_11"		"Надявам се, че мъчителната история за придобиването им увеличава тяхната стойността във Вашите очите, щом вече знаете, какви изпитания съм се нагърбвал, за да ги… Не, така си и мислех. Дори не ме слушахте, нали?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_12"		"Не, всичко е наред, късно е. Вземете го. Ще се видим след няколко месеца."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-200__title_0"		"Антика — 200"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-200_Quartero_0"		"Вие… се… ШЕГУВАШТЕ с мен. Ниво 200? Как… как изобщо го направихте? Стига само до ниво 100! Там спира! Вие сте машина, знаете ли? Впечатлен съм. ОТВЪД впечатлен. Егати."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-300__title_0"		"Антика — 300"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-300_Quartero_0"		"Ниво 300? Това е… това е неЧУВАНО. Никога не съм… Дори не мога… Колко СТЕ добри в тази игра? Трябва да сте направо… [подсвирва] Дали бих могъл… Мога ли да получа автограф от Вас? Не е за мен, а за сестра ми Джоликсия, тя е ГОЛЯМА почитателка."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01__title_0"		"Въведение в антиките"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_0"		"Последния път, когато дойдох по тези части, се уверих, че съм дал на всички шансове да печелят безплатни неща и реакцията беше единодушна! Всички бяха бесни."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_1"		"И така! Този път Куартеро ще се увери първата Ви антика да е екстра суперспециална."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_2"		"След това се връщаме към обичайните неща. Но! Ще имате повече шансове да спечелите."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_3"		"Не на последно място! Вече ще можете да избирате своето съкровище от асортимент от опции."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_4"		"Доволни ли сте? Всички… Най-сетне доволни ли сте от това как раздавам всичките си неща? Супер."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_5"		"Всеки, който има по-нататъшни предложения, може да ги изпрати директно по пощата на Куартеро на адрес „Едно две три алея Цункайте Ми Лилавия Задник“."
}
