"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"Квортеро"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm03_Quartero_10"		"Пару-тройку слогов я переврал, но в целом справился с заклинанием, и вуаля!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04__title_0"		"Ember Warkilt"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_0"		"Давайте подтяну вам ремень. Отлично! А теперь крутаните килтом."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_1"		"Да! Чудесное кручение."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_2"		"Но в следующий раз наденьте что-нибудь и под килт, а то ваш старый друг Квортеро слегка... СМУЩЁН."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_3"		"На чём я остановил свой захватывающий тюремный рассказ? Точно! Случился прорыв: я призвал исполняющего желания джинна!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_4"		"«Джинн! — приказал я. — Слушай моё первое желание!»"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_5"		"Тут-то и выяснилось, что я не произнёс все до единого слоги заклинания без ошибок."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_6"		"Ведь я призвал не обычного джинна, исполняющего обычные просьбы, а гораздо более редкого джинна, исполняющего убийственные желания."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_7"		"Я спросил, позволит ли он пожелать что-нибудь без убийств, и он ответил, что нет."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_8"		"Да и вообще, ОН хотел узнать, что за дерзкий глупец его призвал, потому что собирался..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_9"		"...и я цитирую: «Выбить из него все кости и носить его кожу вместо куртки»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_10"		"Так что я ответил: «Это он»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm04_Quartero_11"		"И показал на Додрика."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05__title_0"		"Magma Fang"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_0"		"А напоследок у нас самое лучшее: «Коготь магмы»!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_1"		"И самое лучшее в этом оружии... Ну, кроме того, что это светящийся топор размером с лошадь... Приглядитесь. "
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_2"		"Он даже не кован! Это попросту огромный осколок вулканической породы!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_3"		"И поверьте на слово, тюремные решётки им режутся как удивлённый тюремщик раскалённым ножом."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_4"		"Джинн-душегуб расплавил прутья, схватил Додрика за лодыжки и жахал им об стену, пока скелет не выпал из тела."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_5"		"Итак, формально решётка больше не отделяла меня от выхода из камеры. Но ТЕПЕРЬ на её месте был огромный джинн-душегуб в жгучей броне."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_6"		"И у него как раз закончились души, которые можно было губить, так что я понадеялся... что, быть может... он не заметит..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_7"		"...а он меня заметил."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_8"		"И вот представь: на меня напирает джинн-душегуб с «Когтем магмы» в руках и курткой-Додриком на спине. Позади лишь стена. "
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_9"		"Делать нечего. Я произнёс заклинание призыва ещё раз."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set03_itm05_Quartero_10"		"И теперь в моей камере были уже ДВА джинна-душегуба."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01__title_0"		"Golden Mane"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_0"		"Да это же «Позолоченный тиран»! Если не ошибаюсь, он вулканически позолочен ртутью."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_1"		"От этого он, конечно, страшно ядовитый, но вы же не будете класть его в рот..."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_2"		"Или носить его на себе, или прикладывать к лицу... Ну так вот! "
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_3"		"Видимо, произнеся заклинание призыва СНОВА, я призвал НАЧАЛЬНИКА первого джинна-душегуба, потому что он был облачён в ТАКУЮ ЖЕ броню... разве что она смотрелась намного дороже."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_4"		"А ещё он был таким же злым. «Какой дерзкий глупец меня призвал», «сейчас я выбью из него скелет», ничего нового. "
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_5"		"И поскольку в прошлый раз всё сработало, я показал на первого джинна и сказал: «Это ОН тебя призвал. Убей его»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_6"		"И как? Сработало?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_7"		"[смеётся]"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm01_Quartero_8"		"Не сработало."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02__title_0"		"Golden Armor"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_0"		"Глаза вас не обманывают. О, да. Светящиеся шипы на плечах — это самая настоящая сера, кристаллизованная в Шестом аду."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_1"		"Каждый шип исполнен вручную с неподдельной любовью."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_2"		"...и каждая из этих рук с неподдельной любовью прикреплена к кому-то, с истошным ором брошенному в жерло вулкана после одного исполненного шипа."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_3"		"Приложите к ним ухо и прислушайтесь. Слышите? "
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_4"		"Верно, это крики. Крики гордости, надо полагать."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_5"		"В любом случае, мой хитрый план состоял в том, чтобы стравить джиннов обманом. "
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_6"		"Была бы настоящая комедия ошибок — как в классических пьесах, где симпатичный плут обводит двух джиннов вокруг пальца, чтобы они друг друга убили. Ну, вы знаете."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_7"		"Разумеется, в ПЬЕСАХ всё идёт по плану только потому, что никто даже не думает сравнить показания и устранить недопонимание. К сожалению, джинны не заставили себя долго ждать."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_8"		"Не успел я и дойти до двери, а начальник по имени Базрот и его подчинённый Грикнок уже обо всём перетёрли."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_9"		"И, судя по всему, больше глупцов-призывателей джинны не любят только одно: ЛОЖЬ на эту тему."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm02_Quartero_10"		"Я сделал такой вывод, потому что планы на мой скелет, о которых мне поведали, попросту нельзя было осуществить последовательно. Им бы пришлось выбрать что-то одно."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03__title_0"		"Golden Sigil"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_0"		"А, геройские глаза вас не подводят. Вижу, вы обратили внимание на наспинник — это обсидиановый символ Шестого ада."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_1"		"Правда, я не уверен, что он значит. Обождите, сейчас я найду справочник символов."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_2"		"Так-так, посмотрим... Вот... Ага. «Нал воррт уг-МУР-то». Примерный перевод такой: «Отбрось в сторону все свои печали»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_3"		"Как мило. Хотя стойте, я не заметил умлаут над буквой «О». Примерный перевод такой: «Сбрось в вулкан всех людишек». Хм."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_4"		"Позвольте, я завершу свою захватывающую тюремную историю. На чём мы остановились? Заклинание призыва, джинн-душегуб Грикнок, мёртвый тюремщик, ВТОРОЕ заклинание призыва, джинн-начальник Базрот, оба вот-вот меня убьют, и мою шкуру уже не спасёт ни одна уловка."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_5"		"Готовы? Начнём же!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_6"		"Итак, уловки у меня и моей шкуры закончились. Подступив, Грикнок схватил меня за горло. «Сейчас я буду наслаждаться», сказал он."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_7"		"И знаете, герой, я ему поверил. Он выглядел так, словно его ждало незабываемое удовольствие."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_8"		"Но тут Базрот говорит: «Ни в коем случае. Ты знаешь правила». Проворчав, Грикнок отходит в сторону, и уже БАЗРОТ берёт меня за горло."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm03_Quartero_9"		"А я подумал: «ПРАВИЛА? Это может пригодиться»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04__title_0"		"Golden Warkilt"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_0"		"А-а. Вижу, ваш взор пал на «Золотой боевой килт Угмёрто»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_1"		"У ваших глаз хороший вкус, герой. Этот килт выплавили в магме из кальдеры Шестого ада и охладили в крови несчастных, что выковали наплечные шипы."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_2"		"Видите символ на пряжке? Это не украшение, а сдерживающая руна."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_3"		"Ничего зловещего! Она просто.... ну, сдерживает всё, что ниже пояса."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_4"		"Так вот. ПОЧЕМУ Грикнок не вправе меня убивать?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_5"		"Этот очень хороший вопрос нужно было ненавязчиво вплести в разговор, поэтому я спросил: «Слушайте, а почему Грикнок не вправе меня убивать?»"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_6"		"В общем, по словам Базрота, каждому джинну разрешено убить того, кто его вызвал. Таково правило."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_7"		"И поскольку я сказал Грикноку, что его призвал вонючий балбес Додрик, Грикнок был вправе убить вонючего балбеса Додрика."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_8"		"А Базрота призвал я, так что и убивать меня дозволено ему. Наверное, поэтому они первым делом спрашивали, кто их призвал."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_9"		"Так что я решил признаться, что солгал."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_10"		"Это я призвал Грикнока. Это я призвал их ОБОИХ. Они убили вонючего балбеса Додрика ни за что."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_11"		"И вот после этого джинны долго не говорили ВООБЩЕ ничего."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_12"		"А потом Грикнок сказал: «Вот чёрт»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm04_Quartero_13"		"А потом, чуть погодя, Базрот тоже сказал: «Вот чёрт»."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05__title_0"		"Gilded Fang"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_0"		"Представляю вам «Позолоченный клык»!"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_1"		"Он сформировался в чёрных огнях кальдеры Шестого ада, где выживают лишь самые тяжёлые из металлов."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_2"		"Когда-то он был частью вулканического жерла, а его лезвие, вылитое и застывшее под натиском раскалённого камня, пронизано золотыми прожилками из мантии Шестого ада."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_3"		"Но если отбросить всякие учёные словечки, топор чертовски крутой, а вы можете забрать его себе."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_4"		"Я также приложу к нему увлекательное завершение своей тюремной истории. С виду оба джинна подумали, что попали в БОЛЬШУЮ беду, потому что они умоляли меня подписать составленный на коже Додрика договор, по которому значилось, что он призвал их обоих."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_5"		"Я пробежался по договору глазами и не заметил никакого мелкого текста с уловками, поэтому решил его добавить."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_6"		"В конце концов, я прибыл в Ультимир, чтобы украсть какой-нибудь наряд, а оба этих идиота вырядились в доспехи из кальдеры Шестого ада. Одни только наплечники стоили дороже, чем сам университет."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_7"		"Так что я сказал, что подпишу договор при одном условии: если они оба сейчас же разденутся. "
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_8"		"Грикнок растерянно и немного испуганно спросил, можно ли сперва узнать, зачем им снимать одежду. Я ответил, что мне нужна только броня и что он может смело раздеваться."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_9"		"И знаете что, герой? Они разделись как миленькие. Грикнок был немного застенчивее Базрота — как оказалось, не зря."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_10"		"Я без промедления подписал договор и отправил их обратно в Шестой ад. И вот я уже здесь, отдаю всё добытое... вам."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_11"		"Надеюсь, ужасающая история получения этих доспехов повысит их ценность в ваших глазах. Теперь вы знаете, через какие испытания я прошёл, чтоб... Так я и думал. Вы что, даже не слушали?"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_q02_set04_itm05_Quartero_12"		"Нет, ничего страшного, всё равно мы засиделись. Забирайте. Увидимся через несколько месяцев."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-200__title_0"		"Раритет-200"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-200_Quartero_0"		"Вы... шутите?.. ШУТИТЕ, ДА?! Двухсотый уровень? Как... Как вы вообще это сделали? Уровней выше сотого не бывает! Счётчик так высоко не поднимается! Вы настоящая машина. Я впечатлён. Я более чем впечатлён. Охренеть."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-300__title_0"		"Раритет-300"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-300_Quartero_0"		"Трёхсотый уровень? Это... Это НЕ-СЛЫ-ХАН-НО. Я никогда... Я даже... Это КАК хорошо надо играть, чтобы... Вы, наверное... [присвистывает] А можно... Можно ваш автограф? Не мне, а моей сестрице Джоликсии. Она ваша БОЛЬШАЯ поклонница."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01__title_0"		"Вступление для раритета"
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_0"		"В прошлый раз, когда я постарался дать каждому шанс выиграть что-нибудь бесплатное, реакция была единогласной! Всем до одного не понравилось."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_1"		"Так что! На этот раз Квортеро позаботится о том, чтобы ваш первый раритет был мегаультраособенным."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_2"		"Помимо этого, всё по-старому. Но! У вас будет больше шансов на выигрыш."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_3"		"И последнее — но не по важности! Теперь вы сможете сами выбрать себе сокровище из целого ассортимента."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_4"		"Довольны? Все... наконец довольны, как я раздаю своё добро? Чудно."
	"DOTA_VisualNovel_seasonal_winter_2025_Dialogue_antique-01_Quartero_5"		"Дальнейшие предложения можете отправлять по адресу: Квортеро, улица Чмокни-мой-лиловый-зад, дом 123."
}
