"lang"
{ 
	"Language" "turkish" 
	"Tokens" 
	{

//INTRODUCTORY LOADSCREEN TIPS		(0 to 25 games played)
		"dota_tip_hero_earthshaker_3"		"Earthshaker'ın Enchant Totem'den gelen hasar, yeteneğin dolum süresinden daha uzun sürdüğünden savaş öncesinde ve sırasında fazlaca fiziksel hasar verebilir."
		"dota_tip_hero_earthshaker_4"		"Earthshaker, büyülerini kullanabileceği avantajlı bir pozisyona geçmek için büyük oranda Blink Dagger ve Force Staff gibi eşyalara ihtiyaç duyduğundan, verdiği hasarı azaltmak adına hareketliliğini kısıtlamak çok önemlidir."
		"dota_tip_hero_earthshaker_5"		"Earthshaker'ın Enchant Totem'ı ıskalarsa tükenmez."
		"dota_tip_hero_earthshaker_6"		"Earthshaker'ın diğer yeteneklerinin aksine Echo Slam'in kullanma süresi olmadığından, düşmanlar defansif eşyalar ile karşılık veremeden savaş başlatmak için idealdir."
		"dota_tip_hero_earthshaker_7"		"Fissure'ın uzun menzili kaçmakta olan düşmanların yolunu kesmek veya hatta dost kulvar yaratıklarının ilerlemesini kısa bir süreliğine engellemek için kullanılabilir."
		"dota_tip_hero_earthshaker_8"		"Earthshaker'ın birçok işe yarar özelliği, yapabileceği engelleme miktarının çokluğundan gelir. Black King Bar gibi güçsüzleştirme bağışıklığına sahip bir eşya, Earthshaker'ın etkisini önemli ölçüde azaltacaktır."

		"dota_tip_hero_elder_titan_1"		"Elder Titan'ın Natural Order yeteneği Elder Titan'ın yakınındaki düşmanların zırhlarının azalmasına ve Astral Spirit yakınındaki düşmanların büyü dirençlerinin azalmasına neden olur."

		"dota_tip_hero_ember_spirit_1" 		"Ember Spirit'in Searing Chains yeteneği Town Portal Scroll yönlendirmesini yarıda kesebilir ancak diğer yönlendirmeli yetenekleri iptal etmez."

		"dota_tip_hero_enchantress_1"		"Enchantress'ın Untouchable güçsüzleştirmesi saldırı animasyonu sırasında başka bir hedefe saldırmakla geçirilebilir."
		"dota_tip_hero_enchantress_2"		"Enchantress'ın Nature's Attendants yeteneği hasar almış dost birimleri rastgele olarak seçer. Etrafta yaralı yaratıklar varken kahramanları iyileştirmede pek etkili değildir."
		"dota_tip_hero_enchantress_3"		"Enchantress'ın Enchant yeteneği hedefe temel etkisizleştirme uygular."

		"dota_tip_hero_enigma_1"			"Enigma'nın Midnight Pulse'ının vereceği hasar hedefin mevcut SP'sine oranla belirlenir."

		"dota_tip_hero_faceless_void_1"		"Faceless Void'in Time Walk yeteneği gelen atışlardan kaçındırmaz. Time Walk bir iyileştirme etkisidir ve Ancient Apparition'ın Ice Blast'ı ile engellenebilir veya Spirit Vessel ile azaltılabilir."

		"dota_tip_hero_furion_1"			"Nature's Prophet'in Sprout ağaçları Quelling Blade ya da Battle Fury kullanılarak kesilebilir veya Tango ile tüketilebilir."

		"dota_tip_hero_huskar_1"			"Huskar'ın Burning Spears yeteneği fazladan büyü hasarı veya bir hüner seçildiyse, saf hasar verir. Burning Spears yeteneği binaları etkilemez."
		"dota_tip_hero_huskar_2"			"Huskar'ın Life Break yeteneği zıplama esnasında temel etkisizleştirme uygular ve güçsüzleştirme bağışıklığı verir."

		"dota_tip_hero_invoker_1"			"Invoker'ın Sun Strike yeteneği saf hasar verir, yani büyü direnci veya güçsüzleştirme bağışıklığı ile azaltılamaz."

		"dota_tip_hero_jakiro_1"			"Jakiro'nun Liquid Fire yeteneği binaları etkileyen etkili bir kuşatma yeteneğidir."

		"dota_tip_hero_juggernaut_1"		"Juggernaut, Omnislash sırasında yakındaki rastgele hedeflere atlar. Tek duran düşmanlar, etrafı dostlarıyla çevrili düşmanlara kıyasla bundan daha fazla hasar alır."
		"dota_tip_hero_juggernaut_2"		"Juggernaut'un Blade Fury yeteneği bir Town Portal Scroll kullanmandan önce veya kullanma esnasında güçsüzleştirme bağışıklığı vermesi için kullanılabilir."
		"dota_tip_hero_juggernaut_3"		"Juggernaut, Omnislash öncesinde Blink Dagger kullanarak ulaşamayacağı hedeflere ulaşabilir."
		"dota_tip_hero_juggernaut_4"		"Juggernaut'un Omnislash yeteneğiyle vereceği fiziksel hasar Ghost Scepter veya Eul's Scepter of Divinity ile tamamen etkisiz hâle getirilebilir."
		"dota_tip_hero_juggernaut_5"		"Juggernaut'un standart saldırıları Blade Fury etkinken binalar ya da gözler dışında başka bir şeye hasar vermez."
		"dota_tip_hero_juggernaut_6"		"Healing Ward, Juggernaut'ın takımını iyileştirmede son derece etkilidir ve bu yüzden takım savaşları sırasında düşmanların birincil önceliği olabilir."

		"dota_tip_hero_keeper_of_the_light_1" "Keeper of the Light, Spirit Form'dayken, Illuminate yeteneği gece veya gündüz olmasından bağımsız olarak dostlarını iyileştirir."

		"dota_tip_hero_kunkka_1" 			"Bir Aeon Disk, oyun sonu civarında fazlaca hasar eşyası olan Kunkka'ya karşı oldukça faydalı olacaktır."

		"dota_tip_hero_legion_commander_1"	"Legion Commander'ın Duel yeteneği Black King Bar gibi güçsüzleştirme bağışıklıklarını delebilirken Linken's Sphere eşyası Duel'i engelleyecektir."

		"dota_tip_hero_leshrac_1"			"Leshrac'ın Diabolic Edict yeteneği binalara hasar veren etkili bir kuşatma yeteneğidir."

		"dota_tip_hero_lich_1"				"Lich'in Sinister Gaze yeteneği hedeflenen birimin yavaşça Lich'e yürümesini sağlar. Yaratık üzerinde kullanıldığı takdirde, saniye başına orta derecede hasar verir."
		"dota_tip_hero_lich_2"				"Lich'in Frost Shield yeteneği dost binalar üzerinde kullanılabilir."

		"dota_tip_hero_life_stealer_1" 		"Lifestealer'ın Aghanim's Shard'ından gelen Open Wounds yeteneği, Lifestealer'ın dostlarının kurbandan büyüler de dâhil olmak üzere, tüm saldırılarında can çalmasını sağlar."

		"dota_tip_hero_lion_1"				"Lion'ın Hex ve Mana Drain yetenekleri zayıf illüzyonları anında yok edecektir."

		"dota_tip_hero_lone_druid_1"		"Lone Druid'in Spirit Bear'ı yapılara fazladan hasar verir ve bu özelliği onu kuşatmalarda epey etkili yapar."
		"dota_tip_hero_lone_druid_2"		"Lone Druid'in Spirit Bear'i rünleri alabilir. Bu işlem için Lone Druid'in rünlerin yakınında olması gerekmez."

		"dota_tip_hero_luna_1"				"Luna'nın Eclipse yeteneği, Luna susturulsa veya sersemletilse dahi tam süresiyle devam edecektir. Eclipse ancak Luna öldürüldüğünde duracaktır."

		"dota_tip_hero_lycan_2"				"Lycan'ın Shapeshift yeteneği Lycan'ın kontrol ettiği bütün birimlere fazladan kritik saldırı ve hareket hızı verir."

		"dota_tip_hero_magnataur_1"			"Magnus'un Empower yeteneği hedefe Saçma hasarı sağlayarak yapılan her saldırıda fiziksel hasarın hedefin belirli bir alanına etki etmesini sağlar."

		"dota_tip_hero_medusa_1"			"Medusa'nın Mystic Snake yeteneği her başarılı sekişinde verdiği hasarı artırır ve mana yeniler. Yenilenen mana hedefin maksimum manasının belirli bir yüzdesidir."

		"dota_tip_hero_meepo_1"				"Meepo, klonlarının kazandığı tüm tecrübeyi ve altını kazanır. Meepo herhangi bir klonu öldüğünde ölür."

		"dota_tip_hero_mirana_1"			"Mirana'nın Sacred Arrow'u takımındaki dost birimlerin içinden geçip gidecektir."
		"dota_tip_hero_mirana_2"			"Mirana'nın Moonlight Shadow ve Smoke of Deceit yetenekleri sayesinde Mirana'nın olduğu takım, haritada çok uzun süreliğine görünmez olarak gezebilir."
		"dota_tip_hero_mirana_3"			"Mirana'nın Sacred Arrow yeteneğinin uzun bir ilerleme süresi vardır. Düşman kahramanları devre dışı bırakabilecek bir takım arkadaşı sayesinde Sacred Arrow'un düşman kahramanlara isabet etme şansı oldukça artacaktır."
		"dota_tip_hero_mirana_4"			"Mirana'nın Sacred Arrow yeteneği haritadaki karanlık alanları keşfetmek için oldukça işe yarardır."
		"dota_tip_hero_mirana_5"			"Mirana'nın Moonlight Shadow yeteneği düşman takıma beklenmeyen saldırılar yapmak için agresif bir şekilde kullanılabilir."
		"dota_tip_hero_mirana_6"			"Dust of Appearance veya nöbetçi göz taşımak, Mirana'nın olduğu bir düşman takıma karşı savaşlarınızın kaderini belirlemede rol oynayabilir."
		"dota_tip_hero_mirana_7"			"Abaddon'ın Aphotic Shield yeteneği gibi güçlü etkisizleştirmeye sahip yetenekler Mirana'nın Sacred Arrow ile yeteneği ile uzun süreli sersemletme uyguladığı kahramanları tekrar ayağa kaldırmak için oldukça işe yarardır."

		"dota_tip_hero_monkey_king_1"		"Monkey King'im Boundless Strike yeteneği savuşturmayı yok sayar ve ıskalamaz."

		"dota_tip_hero_morphling_1"			"Susturma, kaypak bir Morphling'i durdurma konusunda etkili olabilir."
		"dota_tip_hero_morphling_2"			"Morphling, Waveform sırasında Town Portal Scroll gibi eşyaları ve yetenekleri kullanabilir."
		"dota_tip_hero_morphling_5"			"Ancient Apparition'ın Ice Blast yeteneği gibi iyileştirmeyi iptal eden yetenekler, Morphling'in özellik değiştirmesinden sağlık kazanmasını engeller."
		"dota_tip_hero_morphling_6"			"Morphling, etkisiz hâle getirilse de, susturulsa da özellik değiştirmeye devam eder."

		"dota_tip_hero_naga_siren_1"		"Naga Siren Mirror Image yeteneğini kullandığında, üzerine gelen atışlardan kaçınır ve kısa süreliğine hasar verilemez ve güçsüzleştirme bağışıklığına sahip olur."
		"dota_tip_hero_naga_siren_2"		"Naga Siren'ın Song of the Siren yeteneği güçsüzleştirme bağışıklığına sahip düşmanları uyutmaz ancak bu durum, düşman takımdaki tek güçsüzleştirme bağışıklığına sahip kahramana hücum etme amacıyla kullanılabilir."

		"dota_tip_hero_necrolyte_1"			"Necrophos'un Ghost Shroud yeteneği onu gelen bütün fiziksel saldırılardan korur ancak bu esnada ek büyü hasarı alır."
		"dota_tip_hero_necrolyte_2"			"Necrophos'un Reaper's Scythe yeteneği gecikmeyle hasar verir. Reaper's Scythe animasyonu gerçekleşirken kurban, iyileştirme veya hasar engelleme etkileriyle kurtarılabilir."

		"dota_tip_hero_night_stalker_1"		"Night Stalker'ın gece vakti bonusları aynı zamanda Luna'nın Eclipse yeteneği boyunca da devam eder."

		"dota_tip_hero_nyx_assassin_1" 		"Nyx Assassin'in Spiked Carapace yeteneği saldıran ne kadar uzakta olursa olsun görünmez olsa bile verilen hasarı yansıtacaktır."

		"dota_tip_hero_obsidian_destroyer_1" "Outworld Destroyer'ın Arcane Orb yeteneği saf hasar verir, yani büyü direnci ile azaltılamaz, fakat güçsüzleştirme bağışıklığıyla tamamen sıfırlanabilir."

		"dota_tip_hero_ogre_magi_1"			"Ogre Magi'nin Bloodlust'ı kuleler üzerinde kullanılabilir."

		"dota_tip_hero_omniknight_1"		"Omniknight'ın Purification yeteneği, büyü direnci ile azaltılamayan bir saf hasara sebep olur."

		"dota_tip_hero_oracle_1"			"Oracle'ın Fate's Edict yeteneği Purifying Flames hasarı da dâhil dost hedefin büyü hasarı almasını engeller. Bu kombo Oracle'ın dostlarını iyileştirmesi için kullanılabilir."
		"dota_tip_hero_oracle_2"			"Oracle'ın Fortune's End yeteneği, Purifying Flames'den gelen iyileştirme de dâhil olmak üzere düşman kahramanlardaki birçok güçlendirmeyi silebilir."
		"dota_tip_hero_oracle_3"			"Oracle'ın False Promise adlı son yeteneği etkinken hedefinin bütün iyileştirmelerini ikiye katlar. Buna Urn of Shadows, Magic Wand ve Mekansm dâhildir."
		"dota_tip_hero_oracle_4"			"Oracle'ın False Promise yeteneği esnasında hedefin başındaki küre yanıyorsa bu, hedefin ölümcül hasar aldığı ve iyileştirilmezse yeteneğin etkisi sona erdikten sonra öleceği anlamına gelir."

		"dota_tip_hero_pangolier_1"			"Pangolier'in Swashbuckle yeteneği savuşturmayı yok sayar ve ıskalamaz."

		"dota_tip_hero_phantom_assassin_1"	"Aeon Disk ya da Blade Mail, bir anda yüksek hasarlar verebilen Phantom Assassin karşısında çok işinize yarayacaktır."

		"dota_tip_hero_phantom_lancer_1"	"Phantom Lancer sıklıkla Diffusal Blade kasmayı seçer; Black King Bar'dan gelen güçsüzleştirme bağışıklığı bu etkiye karşı koymak için kullanılabilir."
		"dota_tip_hero_phantom_lancer_2"	"Phantom Lancer hasarının büyük bir kısmını birçok illüzyonuyla verir. Shiva's Guard ya da Mjollnir gibi bu illüzyonları çabuk öldürmeye yarayan eşyalara yatırım yapmak mantıklı olabilir."
		"dota_tip_hero_phantom_lancer_3"	"Phantom Lancer, Doppelganger yeteneğini kullanarak üzerine gelen saldırılardan ve bazı zayıflatmalardan kurtulabilir."
		"dota_tip_hero_phantom_lancer_4"	"Shadow Demon'ın Disruption yeteneği ya da Terrorblade'in Reflection yeteneğiyle yaratılmış Phantom Lancer illüzyonlarının daha fazla illüzyona bölünme olasılığı vardır."
		"dota_tip_hero_phantom_lancer_5"	"Phantom Lancer'a Silver Edge gibi bir eşya ya da Viper'ın Viper Strike'ı gibi bir yetenekle Break uygulamak, Phantom Lancer'ın Juxtapose'u kullanarak daha fazla illüzyon yaratmasını engelleyecektir."

		"dota_tip_hero_phoenix_1"			"Phoenix Icarus Dive sırasında eşyalarını ve yeteneklerini kullanabilir."

		"dota_tip_hero_puck_1"				"Susturma, hilekâr bir Puck'ı durdurma konusunda etkili olabilir."
		"dota_tip_hero_puck_2"				"Phase Shift yeteneği Puck'ın Illusory Orb'un geçisini tamamlamasını veya Blink Dagger'ın hasar dolum süresinin dolmasını güvenle beklemesini ve rakiplerinin reaksiyon göstermesine fırsat tanımadan hemen hareket etmesini sağlar."
		"dota_tip_hero_puck_5"				"Puck'ın birçok alan etkili yeteneği vardır, bu nedenle karşı takımda Puck varken her daim birbirinizden ayrı durmak oldukça hayatidir."
		"dota_tip_hero_puck_6"				"Puck'ın savunma yetenekleri çok az bir kullanma süresine sahip olduğu için karşı takım Blink Dagger veya Shadow Blade gibi eşyaları kullanarak en başta Puck'a çullanmak isteyebilir."

		"dota_tip_hero_pudge_1"				"Pudge'ın Dismember yeteneği yönlendirmeli bir büyüdür ve susturma veya sersemletme ile bozulabilir."
		"dota_tip_hero_pudge_2"				"Pudge çoğunlukla beklenmeyen açılardan saldırır. İzleyici gözlerle geniş bir görüş alanına sahip olmak düşman takımın hayatta kalma oranını büyük ölçüde artıracaktır."
		"dota_tip_hero_pudge_3"				"Pudge, Meat Hook'unu rünleri kendine ya da güvenli bir yere çekmek için kullanabilir."
		"dota_tip_hero_pudge_4"				"Pudge'ın Meat Hook yeteneği güçsüzleştirme bağışıklığını delerek güçsüzleştirme bağışıklığı olan hedeflerin yerini değiştirebilmesini ve yönlendirdikleri yetenekleri yarıda kesebilmesini sağlar."
		"dota_tip_hero_pudge_5"				"Pudge'ın Rot'ı hem kendisine hem de rakibine hasar verir. Pudge, kendisine gelecek hasarı indirgemek için genellikle büyü direnci sağlayan eşyaları tercih eder."
		"dota_tip_hero_pudge_6"				"Pudge, Meat Hook'unu dostlarına zarar vermeden onları güvenli bir yere çekmek için kullanabilir."
		"dota_tip_hero_pudge_8"				"Meat Hook ve Dismember ses efektleri savaş sisi içinden de duyulabildiğinden, düşmanların Pudge'ın o esnada ne yaptığını tahmin etmelerine olanak tanır."
		"dota_tip_hero_pudge_10"			"Pudge'ın temel zırh miktarı düşüktür ve ona karşı yapılacak fiziksel saldırılar, özellikle de zırh azaltan saldırılarla birlikte yapılan saldırılar, Pudge için ölümcül bir nitelikte olabilir."
		"dota_tip_hero_pudge_11"			"Kahramanınızda Pudge'ın bir dostunuz üzerinde kullandığı Dismember yeteneğini engellemek için bir sersemletme veya susturma yoksa, Abaddon'un Aphotic Shield yeteneği veya Legion Commander'ın Press the Attack yeteneği gibi güçlü bir etkisizileştirme işinizi görecektir."

		"dota_tip_hero_pugna_1"				"Pugna'nın Nether Blast yeteneği binalara yarı hasar verir."

		"dota_tip_hero_queenofpain_1"		"Queen of Pain'in Sonic Wave yeteneği saf hasar verir, yani büyü direnciyle alınan hasar azaltılamaz. Bu yetenek ayrıca güçsüzleştirme bağışıklığını deler."

		"dota_tip_hero_rattletrap_1"		"Susturmalar, sersemlemeler ve sürgünler Clockwerk'in Battery Assault'unu durdurmaz. Bunu durdurmanın tek yolu Clockwerk'ü önceden öldürmektir."
		"dota_tip_hero_rattletrap_2"		"Clockwerk'ün Hookshot yeteneği rakiplerini önemli miktarda sersemleterek ona Power Cogs yeteneğini stratejik olarak uygun konuma yerleştirebilmesi, düşmanları istediği konuma itebilmesi ve ardından devre dışı bırakabilmesi için yeterli zamanı verir."
		"dota_tip_hero_rattletrap_3"		"Clockwerk'ün Power Cogs yeteneğinden Force Staff ile kaçabilirsiniz ancak en yakın çarkın geri itmesini tetiklersiniz ve bu çarklardan geçerken mananızın bir kısmını kaybedersiniz."
		"dota_tip_hero_rattletrap_4"		"Hookshot, Clockwerk'ü dost veya düşman herhangi bir birime doğru çekerek kaçmak için etkili bir yol olabilir."
		"dota_tip_hero_rattletrap_5"		"Uzun kullanım süreleri, yönlendirme büyüleri veya düşük saldırı hızı olan düşmanlar, Clockwerk'ün Battery Assault'una karşı izole edilirse hareket etmeleri tamamen engellenebilir."
		"dota_tip_hero_rattletrap_6"		"Clockwerk'ün Rocket Flare yeteneği düşmanların hareketlerini gözetlemek veya takımdan uzaktaki kulvarları yavaşça ittirmek için oldukça etkilidir."

		"dota_tip_hero_razor_1"				"Razor'ın Plasma Field yeteneği kendisinden daha uzaktaki birimlere daha fazla hasar verir."
		"dota_tip_hero_razor_2"				"Plasma Field, Razor'a görüş sağlayarak ağaçlarda veya tepelerde saklanan düşmanları görebilmesine olanak tanır."
		"dota_tip_hero_razor_3"				"Razor'ın Static Link yeteneği geleneksel yollarla etkisizleştirilemez veya alınan hasar azaltılamaz. Bu yüzden, Razor'ın menzilinden olabildiğince hızlıca uzaklaşarak aradaki bağlantıyı koparmak çok önemlidir."
		"dota_tip_hero_razor_4"				"Razor'ın Static Link yeteneği Gerçek Görüş sağlamaz fakat Razor, bağlanan hedefin hareketlerini görünmez olsa bile takip edebilir."
		"dota_tip_hero_razor_5"				"Razor, Eye of Storm'la hasar verdiği veya Static Link'le emdiği düşmanlarına yetişmek için yüksek hareket hızına güvenir. Rod of Atos gibi Razor'ın hareketini engelleyecek eşyalar kullanmak, Razor'la başa çıkmanın en iyi yöntemlerinden biridir."
		"dota_tip_hero_razor_6"				"Razor'ın Eye of the Storm yeteneği, Static Link tarafından emilmekte olan hedeflere öncelik verir."
		"dota_tip_hero_razor_7"				"Refresher Orb veya Refresher Shard ile Eye of the Storm ikinci defa kullanıldığında ikinci bir fırtına oluşturarak Eye of the Storm hasarını ikiye katlar."

		"dota_tip_hero_riki_1"				"Riki, Tricks of the Trade esnasında görünmez ve hasar verilemezdir, bunun yanında aynı zamanda True Sight ile de pozisyonu açığa çıkartılamaz."

		"dota_tip_hero_rubick_1"			"Rubick, ilk sahibinin kullanma süresi çok uzun olsa bile çaldığı büyüleri görece düşük bir kullanma süresiyle yapabilir (birkaç istisnası vardır)."

		"dota_tip_hero_sand_king_1"			"Sand King'in Epicenter yeteneği kendisi ölse dahi tam süresi boyunca etkisini göstermeye devam edecektir."
		"dota_tip_hero_sand_king_2"			"Sand King, Sand Storm ve Burrowstrike yetenekleri sayesinde gelen hasardan kaçınabilir, görünmez olarak ve yerin altına girerek düşmanlara karşı pozisyon avantajı elde edebilir."
		"dota_tip_hero_sand_king_3"			"Sand King'i Sand Storm esnasında yakalamak için Dust of Appearance taşımak oldukça önemlidir."
		"dota_tip_hero_sand_king_4"			"Sand King, tek seferde birden fazla birine Caustic Finale uygulayabilir ve bu da, tetiklendiğinde aşırı miktarda hasara neden olur."

		"dota_tip_hero_shadow_demon_1" 		"Shadow Demon'ın Disseminate yeteneği bir dost veya bir düşman üzerinde kullanılabilir."

		"dota_tip_hero_shadow_fiend_1"		"Shadow Fiend öldüğünde, dolum süresinde olsa bile, bedelsiz bir şekilde Requiem of Souls yeteneğini kullanır. Ancak, yeteneği kullanmadan önce ruhlarının bir kısmını kaybetmiş olacağından yetenek biraz daha güçsüz olur."
		"dota_tip_hero_shadow_fiend_2"		"Shadow Fiend'in Necromastery yeteneği genel hasarı için oldukça kritiktir. Shadow Fiend öldükten sonra kaybettiği ruhları toplayana kadar aşırı zayıf bir hâlde kalır."
		"dota_tip_hero_shadow_fiend_3"		"Shadow Fiend, kulvar ve tarafsız yaratıkları hızlıca öldürmede ustadır. Shadow Fiend'e yaratık öldürme fırsatı verilmediği takdirde oyunun ilerleyen aşamalarında pek etkili bir kahraman olmaz."
		"dota_tip_hero_shadow_fiend_4"		"Shadow Fiend nispeten düşük can havuzuna ve hareketliliğe sahiptir, bundan ötürü patlama hasarı tabanlı düşmanların öncelikli hedefi olabilir."
		"dota_tip_hero_shadow_fiend_5"		"Shadow Fiend'in Requiem of Souls yeteneğinin kullanma süresi uzundur. Shadow Fiend, daha iyi bir konuma geçmek veya zamanlama yakalamak için kullanım esnasında iptal edebilirken, düşmanlar bu yeteneği yarıda kesebilir. Requiem of Souls tamamen kullanılana kadar dolum süresine girmez."
		"dota_tip_hero_shadow_fiend_6"		"Eğer düşman takımda Blade Mail varsa bu durum aşırı hasara sahip Shadow Fiend için ölümcül sonuçlar doğurabilir."

		"dota_tip_hero_shadow_shaman_1"		"Shadow Shaman'ın Mass Serpent Ward'larından gelen hasar Crimson Guard gibi hasar engellemeleri tarafından etkilenmez."

		"dota_tip_hero_shredder_1"			"Timbersaw, Break ile etkilendiğinde artık Reactive Armor için istif kazanmayacaktır; ancak mevcut istifleri zırh ve sağlık yenilemesi vermeye devam edecektir."

		"dota_tip_hero_skeleton_king_1"		"Wraith King'in Reincarnation yeteneği, Wraith King, Break etkisi altında olsa bile tetiklenir. Eğer Wraith King yeterli manaya sahip değilse Reincarnation yeteneği tetiklenmez. Aghanim's Shard kullanarak mana gereksinimini sıfıra indirebilirsiniz."

		"dota_tip_hero_skywrath_mage_1"		"Skywrath Mage'ın Arcane Bolt yeteneği Skywrath'ın zekâsı arttıkça daha fazla hasar verir."

		"dota_tip_hero_slardar_1"			"Slardar'ın Corrosive Haze yeteneği hedefi üzerinde Gerçek Görüş sağlar."

		"dota_tip_hero_slark_1"				"Slark, Shadow Dance yeteneğinin etkisi altındayken Gerçek Görüş ile ortaya çıkarılamaz."

		"dota_tip_hero_sniper_1"			"Sniper'ın Shrapnel yeteneği binaları etkilemez. Birden fazla Shrapnel efekti aynı hedef üzerinde istiflenmez."

		"dota_tip_hero_spectre_1"			"Spectre'ın Dispersion yeteneği, aldığı hasarın bir kısmını etrafındaki tüm düşmanlara aynı hasar türü olarak yansıtır. Spectre'a yakın olan birimlere daha fazla hasar yansıtır ve etrafındaki birim sayısının artması her bir düşmanın alacağı hasar miktarını azaltmaz."

		"dota_tip_hero_spirit_breaker_1"	"Spirit Breaker'ın Charge of Darkness yeteneği herhangi bir mesafeden bir düşmanın Linken's Sphere'ını düşman üzerinde görüşü olduğu sürece tetikleyebilir."

		"dota_tip_hero_storm_spirit_1"		"Susturma, kaçamaklı bir Storm Spirit'i durdurma konusunda etkili olabilir."
		"dota_tip_hero_storm_spirit_2"		"Storm Spirit Ball Lightning esnasında dokulmaz olur. Bu esnada gelecek birçok saldırı ve sersemletmelerden kurtulabilir ve kaçabilir."
		"dota_tip_hero_storm_spirit_3"		"Storm Spirit, Ball Lightning esnasında eşyalarını ve yeteneklerini kullanabilir. Bu da saldırı beklemeyen düşmanlara ya da üslerine geri ışınlanmaya çalışan düşmanlara saldırı başlatırken oldukça kullanışlıdır."
		"dota_tip_hero_storm_spirit_4"		"Storm Spirit, Ball Lightning de dâhil olmak üzere herhangi bir yeteneğini kullandıktan sonra Overload uygulanır. Her yetenek kullanımından sonra saldırmak, Storm Spirit'in verdiği hasar miktarını en üst seviyede tutacaktır."
		"dota_tip_hero_storm_spirit_5"		"Ball Lightning sadece üstün bir hareket sağlama aracı olmakla kalmaz aynı zamanda uzun mesafelerden kullanıldığında oldukça fazla hasar verir. Storm Spirit ile en fazla hasarı verebilmek için uzaktan ve ilk olarak saldırılmalıdır."
		"dota_tip_hero_storm_spirit_6"		"Storm Spirit savaşmak için manaya oldukça bağımlıdır. Diffusal Blade ya da Nyx Assassin'in Vendetta yeteneği gibi doğrudan mana havuzunu hedef alan eşyalar ve yeteneklerin kullanılması Storm Spirit'i oldukça zor bir durumda bırakacaktır."
		"dota_tip_hero_storm_spirit_7"		"Storm Spirit, Ball Lightning esnasında elde ettiği dokunulmazlık sayesinde Bloodseeker'ın Rupture yeteneği gibi birçok hareket temelli büyüden gelecek olumsuz etkileri tamamen yok sayabilir."

		"dota_tip_hero_sven_1"				"Sven'in Great Cleave yeteneğiyle hedefinin arkasındaki alana da fiziksel hasar verir. Bu hasar zırhla azaltılabilir."
		"dota_tip_hero_sven_2"				"Sven'in Warcry'ı kendisine ve dostlarına artırılmış hareket hızı ve zırh verir."
		"dota_tip_hero_sven_3"				"Sven, aşırı hasar vermek için düşmanlara yakın olmayı tercih eder. Sven'in hareket kabiliyeti Rod of Atos gibi eşyalar ya da Nature's Prophet'ın Sprout yeteneği gibi yeteneklerle kısıtlandığı zaman, God's Strength esnasında vereceği hasar da büyük ölçüde azaltılmış olur."
		"dota_tip_hero_sven_4"				"Sven'in hasarının büyük bir kısmı fiziksel saldırılarından gelir. Bu fiziksel hasar, Heaven's Halberd gibi eşyalardan gelecek etkisizleştirmelerle önlenebilir."
		"dota_tip_hero_sven_5"				"Butterfly veya Heaven's Halberd gibi kaçınma sağlayan ya da Ghost Scepter gibi fiziksel hasara karşı bağışıklık sağlayan eşyalar ve yetenekler kullanılarak Sven'in saldırıları karşısında hayatta kalınabilir."
		"dota_tip_hero_sven_6"				"Sven'in God's Strength yeteneği sadece takım dövüşlerinde değil aynı zamanda düşman kulelerini yok etmek ya da Roshan'ı öldürmek gibi durumlarda da oldukça işe yarardır."

		"dota_tip_hero_techies_2"			"Techies'in Blast Off! yeteneği, sıçrama esnasında Techies üzerinde zoraki hareket etkileri (Force Staff veya Rubick'in Telekinesis yeteneği gibi) kullanılarak iptal edilebilir."

		"dota_tip_hero_templar_assassin_1"	"Templar Assassin'in Refraction yeteneği gelen hasarın miktarından tamamen bağımsız olarak belirli bir sayıda hasarı engeller."

		"dota_tip_hero_tidehunter_1"		"Tidehunter'ın Kraken Shell yeteneği, Ravage kullanmasını engellemeyi çok zorlaştırır zira yeterince hasar aldığında güçlü etkisizleştirme tetiklenerek üzerinden sersemletmeleri ve diğer devre dışı bırakma etkilerini kaldırır."

		"dota_tip_hero_tinker_1"			"Tinker'ın Heat-Seeking Missiles yeteneği kullanıldığı esnada Tinker'ın görebildiği hedeflere kilitlenir. Savaş sisinin içine kaçan düşmanlar bu yetenekten kaçamaz."

		"dota_tip_hero_tiny_2"				"Tiny'nin Toss yeteneği kullanma süresine sahip yetenekleri, kullanan dost bir kahraman olsa bile yarıda keser."
		"dota_tip_hero_tiny_3"				"Tiny'nin Tree Grab yeteneğinden gelen sıçrama hasarı fizikseldir, zırh ve hasar engellemeyle alınan hasar azaltılabilir."
		"dota_tip_hero_tiny_4"				"Tiny oyunun başlarında çok ölümcül miktarda büyü hasarı verir. Bu hasar Infused Raindrops taşıyarak azaltılabilir."
		"dota_tip_hero_tiny_5"				"Oyunun sonlarında, Tiny'nin ani yüksek hasarları bir Aeon Disk ile önlenebilir."
		"dota_tip_hero_tiny_6"				"Tiny'nin saldırı hızı oldukça yavaş olduğundan, Tiny saldırı hasarını yukarıda tutabilmek için bu hızı artıracak eşyalara ve dostlarından gelecek saldırı hızı güçlendirmelerine bağımlıdır."

