"lang"
{ 
	"Language" "thai" 
	"Tokens" 
	{

//INTRODUCTORY LOADSCREEN TIPS		(0 to 25 games played)
		"dota_tip_hero_batrider_1"			"Sticky Napalm ของ Batrider สร้างความเสียหายเวทมนตร์เพิ่มเติมแก่เหยื่อที่ Batrider โจมตี แต่ Sticky Napalm จะไม่ทำงานเมื่อยูนิตอื่นโจมตีเป้าหมายดังกล่าว"

		"dota_tip_hero_beastmaster_1"		"Primal Roar ของ Beastmaster จะสตันเป้าหมายที่ป้องกันดีบัฟ"
		"dota_tip_hero_beastmaster_2"		"Wild Axes ของ Beastmaster สามารถใช้ตัดต้นไม้เพื่อเปิดเผยศัตรูที่ซ่อนอยู่ได้"
		"dota_tip_hero_beastmaster_3"		"Inner Beast ของ Beastmaster ส่งผลต่อฮีโร่เพื่อนร่วมทีม รวมทั้งครีปและยูนิตที่อัญเชิญ ยูนิตที่เรียกขึ้นมาจาก Helm of the Overlord หรือ Helm of the Dominator จะได้รับประโยชน์จากออรานี้เป็นอย่างมาก"
		"dota_tip_hero_beastmaster_4"		"Linken's Sphere จะบล็อกเป้าหมายหลักของ Primal Roar ของ Beastmaster ได้อย่างสมบูรณ์"
		"dota_tip_hero_beastmaster_5"		"ยูนิตอัญเชิญ Call of the Wild ของ Beastmaster มีประโยชน์อย่างยิ่งสำหรับสืบเสาะและไล่ตอดฮีโร่ศัตรู แต่จะแจกเงินและค่าประสบการณ์เป็นจำนวนมากหากพวกมันถูกฆ่า"
		"dota_tip_hero_beastmaster_6"		"การลบล้างขั้นสูง เช่น Aeon Disk หรือ Aphotic Shield ของ Abaddon สามารถใช้เพื่อลบล้างสตันจาก Primal Roar ของ Beastmaster"

		"dota_tip_hero_bloodseeker_1"		"คุณสามารถใช้ Town Portal Scroll ขณะโดน Rupture จาก Bloodseeker ได้โดยจะไม่ได้รับความเสียหายเพิ่มเติม"
		"dota_tip_hero_bloodseeker_2"		"พยายามระมัดระวังตัวเมื่อได้รับบาดเจ็บ Thirst จะทำให้ Bloodseeker มองเห็นและได้รับ True Sight แก่ศัตรูที่มีพลังชีวิตต่ำกว่า 25%"
		"dota_tip_hero_bloodseeker_4"		"Bloodrage ของ Bloodseeker จะเพิ่มความเสียหายสกิลและมอบความเร็วในการโจมตีเพิ่มขึ้น โดยจะมอบความเร็วในการโจมตีเพิ่มครึ่งเดียวหากใช้กับเพื่อนร่วมทีม"
		"dota_tip_hero_bloodseeker_5"		"Linken's Sphere จะบล็อก Rupture ของ Bloodseeker และอาจคุ้มค่าในการซื้อสำหรับฮีโร่บางตัวที่ต้องสู้กับ Bloodseeker"
		"dota_tip_hero_bloodseeker_6"		"Bloodrage ของ Bloodseeker จะเพิ่มชาร์จของ Magic Stick หรือ Magic Wand ซึ่งอาจมีประโยชน์อย่างมากเมื่อต้องสู้กับเขาช่วงในเลนต้นเกม"
		"dota_tip_hero_bloodseeker_7"		"Thirst ของ Bloodseeker จะทำให้เขาสามารถมีความเร็วในการเคลื่อนที่ได้มากกว่าขีดจำกัดปกติที่ 550 หน่วย"
		"dota_tip_hero_bloodseeker_8"		"หากคุณมีพลังชีวิตที่เพียงพอ Blade Mail อาจทำให้มีประโยชน์อย่างมากในการสะท้อน Rupture กลับไปหา Bloodseeker เอง"

		"dota_tip_hero_bounty_hunter_1"		"เพื่อนร่วมทีมจะได้โบนัสโกลด์จาก Track ของ Bounty Hunter เมื่อพวกเขาอยู่ในระยะ 1200 หน่วยของผู้ตายเท่านั้น ส่วน Bounty Hunter เองไม่มีข้อจำกัดด้านระยะในการรับโบนัสโกลด์จาก Track และได้รับโบนัสดังกล่าวแม้ว่าเขาจะตายอยู่ก็ตาม"
		"dota_tip_hero_bounty_hunter_2"		"การกด Alt ค้างแล้วคลิกที่ไอคอนดีบัฟ Track จะบอกจำนวนโกลด์ที่เป้าหมายถือไว้อยู่"

		"dota_tip_hero_brewmaster_1"		"เมื่อ Primal Split ของ Brewmaster สิ้นสุดลง Brewmaster จะปรากฏตัวอีกครั้งที่ตำแหน่งของ Brewling ที่ยังมีชีวิตอยู่ตัวแรกตามลำดับต่อไปนี้: ร่างดิน (Earth), ร่างลม (Storm), ร่างไฟ (Fire), ร่างมืด (Void)"
		"dota_tip_hero_brewmaster_4"		"ในระหว่าง Primal Split ออราทั้งหมดที่ Brewmaster มีอยู่จะมีผลรอบ Brewling ที่ยังมีชีวิตอยู่ตัวแรกตามลำดับต่อไปนี้: ร่างดิน (Earth), ร่างลม (Storm), ร่างไฟ (Fire), ร่างมืด (Void)"
		"dota_tip_hero_brewmaster_6"		"Brewling ร่างลม (Storm) ของ Brewmaster สามารถใช้สกิล Dispel Magic เพื่อยกเลิก Cyclone ของเขาเอง"

		"dota_tip_hero_bristleback_1"		"เมื่อ Bristleback ถูกปิดสกิลติดตัว สกิล Bristleback ของเขาจะถูกปิดการทำงาน ซึ่งจะลดความอยู่รอดของเขาเป็นอย่างมาก"
		"dota_tip_hero_bristleback_3"		"Bristleback สามารถร่าย Viscous Nasal Goo ใส่ศัตรูได้หลายครั้ง ซึ่งจะลดเกราะป้องกันและความเร็วในการโจมตีของเป้าหมายเป็นอย่างสูง จึงทำให้มีประสิทธิภาพในการใช้ช่วยโจมตี Roshan"
		"dota_tip_hero_bristleback_4"		"การป้องกัน Bristleback ไม่ให้ร่าย Quill Spray อย่างต่อเนื่อง เช่น โดยการใบ้ จะลดปริมาณความเสียหายที่ Bristleback สามารถสร้างได้อย่างมาก"
		"dota_tip_hero_bristleback_5"		"สกิลของ Bristleback ไม่จำเป็นต้องโดนยูนิตศัตรูเพื่อให้ Warpath ของเขาทำงาน"
		"dota_tip_hero_bristleback_6"		"Quill Spray ของ Bristleback สร้างความเสียหายกายภาพ และสามารถลดทอนได้ด้วยเกราะป้องกัน"
		"dota_tip_hero_bristleback_7"		"Bristleback มักจะชอบร่ายสกิลบ่อยครั้ง ลองพก Magic Stick หรือ Magic Wand เพื่อช่วยสู้กับฮีโร่ดังกล่าว"

		"dota_tip_hero_broodmother_1"		"การโจมตีจาก Spiderling ของ Broodmother ทำให้ยูนิตเป้าหมายสร้าง Spiderite ขึ้นหากยูนิตนั้นตายภายในเวลาสั้น ๆ"

		"dota_tip_hero_centaur_1"			"Retaliate ของ Centaur Warrunner สะท้อนความเสียหายที่ได้รับเป็นความเสียหายกายภาพ นอกจากนี้ยังสะท้อนความเสียหายจากการโจมตีของป้อม"
		"dota_tip_hero_centaur_2"			"Double Edge ของ Centaur Warrunner สร้างความเสียหายเวทมนตร์ ซึ่งสามารถลดทอนได้โดยความต้านทานเวทมนตร์ของทั้งเป้าหมายของเขาและตัว Centaur เอง"
		"dota_tip_hero_centaur_3"			"Stampede ของ Centaur Warrunner มีผลทั่วแผนที่ และสามารถใช้เพื่อช่วยเพื่อนร่วมทีมเข้าโจมตีหรือถอยกลับแม้ว่า Centaur Warrunner จะอยู่ห่างไกล"
		"dota_tip_hero_centaur_4"			"Rod of Atos หรือ Eul's Scepter เป็นเครื่องมือที่ดีในการหยุดเพื่อนร่วมทีมของ Centaur ไม่ให้หนีในระหว่าง Stampede"
		"dota_tip_hero_centaur_5"			"Centaur มีพลังชีวิตโดยรวมค่อนข้างสูง ดังนั้นสกิลใดก็ตามที่สร้างความเสียหายตามพลังชีวิตของศัตรู เช่น Feast ของ Lifestealer หรือ Heartstopper Aura ของ Necrophos จะมีประสิทธิภาพเป็นอย่างยิ่ง"

		"dota_tip_hero_chaos_knight_1" 		"Phantasm ของ Chaos Knight จะทำให้เขาเป็นอมตะชั่วครู่ ทำให้สามารถหลบกระสุนหรือสกิลหยุดต่าง ๆ ได้"
		"dota_tip_hero_chaos_knight_2"		"กระสุน Chaos Bolt ของ Chaos Knight จะเคลื่อนที่ด้วยความเร็วต่ำ จึงสามารถหลบได้หากใช้ Blink หรือ Eul's Scepter อย่างถูกจังหวะ"
		"dota_tip_hero_chaos_knight_3"		"การเปิดใช้งาน Armlet of Mordiggian ก่อนการใช้ Phantasm จะทำให้ร่างเงาของ Chaos Knight ได้รับพลังโจมตีและพลังชีวิตเพิ่มเติม"
		"dota_tip_hero_chaos_knight_5"		"Reality Rift ของ Chaos Knight จะแสดงเอฟเฟกต์ทันทีเมื่อร่าย แต่ยังคงสามารถหลบได้โดยการ Blink หนีหรือหลบเข้าหมอกมืด"
		"dota_tip_hero_chaos_knight_6"		"ความเสียหายที่ Chaos Knight สร้างส่วนใหญ่เป็นความเสียหายกายภาพ และสามารถลดทอนได้ด้วย Ghost Scepter หรือไอเท็มเพิ่มเกราะป้องกัน"
		"dota_tip_hero_chaos_knight_7"		"Reality Rift ของ Chaos Knight จะดึงร่างเงาของเขาโดยรอบเข้ามาทุกตัว ซึ่งรวมถึงร่างเงาจาก Manta Style และรูน Illusion อีกทั้งรวมไปถึงร่างเงาฮีโร่อื่นที่สร้างโดย Aghanim's Scepter"

		"dota_tip_hero_chen_1"				"สกิล Penitence ของ Chen ทำให้ยูนิตเพื่อนร่วมทีมทั้งหมดที่โจมตีเป้าหมายได้รับความเร็วในการโจมตีเพิ่มขึ้น"

		"dota_tip_hero_crystal_maiden_1"	"Frostbite ของ Crystal Maiden เหมือนกับสกิลที่ทำให้ติดรากอื่น นั่นคือสามารถใช้ขัดศัตรูที่กำลังยืนร่าย Town Portal Scroll ได้"
		"dota_tip_hero_crystal_maiden_2"	"Crystal Nova ของ Crystal Maiden จะมอบการมองเห็นเล็กน้อยในพื้นที่เป้าหมาย และอาจมีประโยชน์อย่างยิ่งในการสืบเสาะพื้นที่หลบซ่อนหรือค้นหาศัตรูที่พยายามหนีในต้นไม้"
		"dota_tip_hero_crystal_maiden_3"	"Frostbite ของ Crystal Maiden รวมไปถึงสกิลที่ทำให้ติดรากส่วนใหญ่จะสามารถแก้ได้โดยการลบล้างจากไอเท็ม เช่น Eul's Scepter หรือ Manta Style"
		"dota_tip_hero_crystal_maiden_4"	"Freezing Field ที่ได้รับการอัปเกรด Aghanim's Scepter ของ Crystal Maiden จะร่าย Frostbite ใส่ยูนิตใดก็ตามที่อยู่ในสนามนานเกินไป"

		"dota_tip_hero_dark_seer_1"			"Ion Shell ของ Dark Seer สร้างความเสียหายแก่ศัตรูที่อยู่รอบเป้าหมายทุกตัว แม้ว่าจะมองไม่เห็นก็ตาม"

		"dota_tip_hero_dark_willow_1"		"เมื่อ Dark Willow อยู่ภายใต้ Shadow Realm เธอยังคงสามารถได้รับผลจากสกิลแสดงผลเป็นพื้นที่"

		"dota_tip_hero_dazzle_1"			"สกิล Shallow Grave ของ Dazzle ป้องกันไม่ให้เป้าหมายตายจากความเสียหายทุกแหล่งและทุกจำนวนตามระยะเวลาของสกิล - อย่างไรก็ตาม สกิลที่สามารถฆ่าได้ทันทียังสามารถสังหารยูนิตที่อยู่ภายใต้ผลของ Shallow Grave"

		"dota_tip_hero_death_prophet_1"		"ความเสียหายจากดวงวิญญาณ Exorcism ของ Death Prophet เป็นความเสียหายกายภาพและสามารถลดทอนได้ด้วยเกราะป้องกัน"

		"dota_tip_hero_disruptor_1"			"Thunder Strike ของ Disruptor จะผ่าในทุก 2 วินาที ส่วน Glimpse จะขยับเป้าหมายกลับในตำแหน่ง 4 วินาทีที่แล้ว คุณสามารถใช้ Thunder Strike เพื่อกะเวลา Glimpse ได้อย่างสมบูรณ์แบบ"

		"dota_tip_hero_doom_bringer_1" 		"สกิล Doom ของ Doom สร้างความเสียหายโดยตรง ซึ่งไม่สามารถถูกลดทอนได้โดยเกราะป้องกันหรือความต้านทานเวทมนตร์"
		"dota_tip_hero_doom_bringer_2" 		"Devour จะไม่ได้แค่มอบสกิลเรียกใช้ของยูนิตเป้าหมายให้กับ Doom เท่านั้น แต่ยังมอบสกิลติดตัวและออราของเป้าหมายอีกด้วย ทำให้ Doom มีความสำคัญในการต่อสู้ของทีม"
		"dota_tip_hero_doom_bringer_3" 		"Linken's Sphere ถือเป็นวิธีที่ดีในการป้องกัน Doom ของ Doom แต่ Doom สามารถโต้กลับได้โดยการกินครีปป่าที่มีสกิลกำหนดเป้าหมาย ซื้อไอเท็มที่มีสกิลเรียกใช้ หรือใช้การอัปเกรดโดย Aghanim's Scepter"
		"dota_tip_hero_doom_bringer_4" 		"Scorched Earth จะสร้างความเสียหายแก่ศัตรูใกล้เคียง และทำให้ Doom มีความเร็วในการเคลื่อนที่เพิ่มขึ้น"
		"dota_tip_hero_doom_bringer_6" 		"การอัปเกรด Doom ด้วยทักษะพิเศษของเขา ทำให้ Doom เพิ่มการปิดสกิลติดตัว ทำให้มีประสิทธิภาพอย่างยิ่งต่อศัตรูที่มีสกิลติดตัวอันทรงพลัง เช่น Phantom Assassin หรือ Spirit Breaker"

		"dota_tip_hero_dragon_knight_1"		"Corrosive Breath ร่าง Elder Dragon Form ของ Dragon Knight มีผลต่อทั้งยูนิตและสิ่งก่อสร้าง ทำให้มีประสิทธิภาพในการทำลายสิ่งก่อสร้างต่าง ๆ"
		"dota_tip_hero_dragon_knight_2" 	"การลดพลังโจมตีด้วย Breathe Fire ของ Dragon Knight มีประสิทธิภาพอย่างยิ่งในการโจมตีแลกกับศัตรู หรือลดความสามารถของศัตรูในการ Last Hit ครีปในเลน"
		"dota_tip_hero_dragon_knight_3" 	"ความอยู่รอดของ Dragon Knight ส่วนใหญ่มาจากสกิลติดตัว Dragon Blood ของเขาซึ่งเพิ่มอัตราฟื้นฟูพลังชีวิตและเกราะป้องกัน ทำให้เขามีจุดอ่อนที่สามารถถูกปิดสกิลติดตัว (Break) จาก เช่น Viper Strike ของ Viper หรือ Silver Edge"
		"dota_tip_hero_dragon_knight_4"		"ระหว่างใช้ Dragon Form นั้น Dragon Knight จะกลายเป็นฮีโร่โจมตีระยะไกล ทำให้เขาได้รับประโยชน์จากไอเท็ม เช่น Hurricane Pike แต่จะสูญเสียโบนัสต่าง ๆ ที่ได้จากไอเท็มโจมตีระยะประชิด เช่น Echo Sabre"
		"dota_tip_hero_dragon_knight_5"		"Dragon Knight จำเป็นต้องเข้าใกล้เป้าหมายของเขาเพื่อให้เขามีประสิทธิภาพ ดังนั้นสกิลหรือไอเท็มที่ลดความเร็วของเขา เช่น Shiva's Guard หรือ Rod of Atos มีประสิทธิภาพสูงมากในการป้องกันไม่ให้เขาเข้าใกล้"
		"dota_tip_hero_dragon_knight_6"		"เกราะป้องกันที่สูงของ Dragon Knight ทำให้เขาทนทานต่อความเสียหายกายภาพเป็นอย่างมาก แต่สามารถลดทอนได้ด้วยไอเท็มที่ลดเกราะป้องกัน เช่น Assault Cuirass หรือ Medallion of Courage"

		"dota_tip_hero_drow_ranger_1"		"Frost Arrows ของ Drow Ranger จะไม่ทำให้ครีปหันมาโจมตีคุณหากคุณร่ายแต่ละครั้งด้วยตนเองแทนการร่ายอัตโนมัติ คุณสามารถใช้สกิลดังกล่าวเพื่อไล่ตอดศัตรูในเลนได้"
		"dota_tip_hero_drow_ranger_2"		"Gust ของ Drow Ranger จะไม่หยุดยูนิตศัตรูหรือยกเลิกไอเท็มยืนร่ายเช่น Town Portal Scroll ฮีโร่ศัตรูที่ถูกผลักถอยหลังโดย Gust ยังคงสามารถใช้ไอเท็มและโจมตีได้"
		"dota_tip_hero_drow_ranger_4"		"การอัปเกรด Aghanim's Scepter ของ Drow Ranger จะเสริมพลัง Frost Arrows และ Multishot ของเธอให้ส่งผล Hypothermia ซึ่งลดอัตราฟื้นฟูพลังชีวิตของเป้าหมาย และทำให้ได้รับความเสียหายจาก Frost Arrows เพิ่มขึ้นตามจำนวนการซ้อนทับ"
		"dota_tip_hero_drow_ranger_5"		"Drow Ranger จำเป็นต้องรักษาระยะห่างจากศัตรูเป็นอย่างมาก ทำให้เธอมีจุดอ่อนต่อการโดนเปิดด้วย Blink Dagger หรือ Shadow Blade"

		"dota_tip_hero_earth_spirit_2"		"Earth Spirit สามารถใช้ไอเท็มและสกิลในระหว่างใช้ Rolling Boulder ทำให้เขาสามารถเตรียมตัวเพื่อโจมตีต่อไปได้"
		"dota_tip_hero_earth_spirit_3"		"คุณสามารถเข้าไปขวางทางข้างหน้า Earth Spirit เมื่อเขาใช้ Rolling Boulder เพื่อป้องกันไม่ให้เขาหนีไป"
		"dota_tip_hero_earth_spirit_4"		"หากกะเวลาอย่างระมัดระวัง Earth Spirit สามารถใช้ Stone Remnant อันเดียวกันเพื่อทั้งลดความเร็ว ใบ้ และสตันศัตรู ทำให้สามารถเก็บ Remnant อื่นที่เหลือไว้ใช้ในอนาคตได้"
		"dota_tip_hero_earth_spirit_5"		"การใช้ Boulder Smash กับเพื่อนร่วมทีมอาจเป็นวิธีที่มีประสิทธิภาพในการนำเพื่อนร่วมทีมไปยังพื้นที่ที่ปลอดภัย หรือเปลี่ยนตำแหน่งเพื่อนร่วมทีมไปยังตำแหน่งที่ได้เปรียบ"
		"dota_tip_hero_earth_spirit_6"		"การอัปเกรด Geomagnetic Grip ด้วย Aghanim's Shard จะทำให้ Earth Spirit ช่วยเพื่อนร่วมทีมที่ถูกโจมตีโดยศัตรูได้ง่ายขึ้น"
		"dota_tip_hero_earth_spirit_7"		"Enchant Remnant จะเปลี่ยนร่างเป้าหมายให้เป็นอมตะชั่วคราว ทำให้ Earth Spirit สามารถใช้เพื่อช่วยเพื่อนร่วมทีมที่ตกอยู่ในอันตรายได้"

		"dota_tip_hero_earthshaker_1"		"สกิล Echo Slam ของ Earthshaker จะสร้างความเสียหายมากขึ้นตามจำนวนยูนิตศัตรูที่อยู่ในพื้นที่สกิล พยายามอยู่ห่าง ๆ กันหากต้องสู้กับ Earthshaker"
		"dota_tip_hero_earthshaker_2"		"Fissure ของ Earthshaker จะผลักยูนิตที่อยู่ในเส้นทางของมันออกไปด้านใดด้านหนึ่ง ทำให้เขาสามารถขยับเพื่อนร่วมทีมหรือศัตรูไปยังตำแหน่งที่ได้เปรียบได้"
		"dota_tip_hero_earthshaker_3"		"เนื่องจากการเพิ่มพลังโจมตีจาก Enchant Totem ของ Earthshaker มีระยะเวลานานกว่าคูลดาวน์ของตัวสกิลเอง ทำให้เขาสามารถสร้างความเสียหายกายภาพได้อย่างมหาศาลหากใช้สกิลก่อนและในระหว่างการต่อสู้"
		"dota_tip_hero_earthshaker_4"		"Earthshaker ต้องพึ่งพาไอเท็มจำพวก Blink Dagger และ Force Staff เป็นอย่างสูงในการเข้าสู่ตำแหน่งที่เหมาะสมเพื่อใช้สกิล การจำกัดการเคลื่อนที่ของเขานั้นสำคัญมากในการลดความเสียหายที่เขาสามารถสร้าง"
		"dota_tip_hero_earthshaker_5"		"Enchant Totem ของ Earthshaker จะไม่ถูกใช้หากโจมตีพลาด"
		"dota_tip_hero_earthshaker_6"		"Echo Slam ของ Earthshaker ต่างจากสกิลอื่น ๆ ของเขาตรงที่สกิลดังกล่าวไม่ต้องใช้เวลาร่าย ทำให้มีประโยชน์ในการเริ่มการต่อสู้กับศัตรูก่อนที่พวกเขาจะโต้ตอบด้วยไอเท็มป้องกัน"
		"dota_tip_hero_earthshaker_7"		"ระยะอันแสนไกลของ Fissure จะช่วยในการขวางเส้นทางหนีของศัตรู หรือแม้แต่ขวางไม่ให้ครีปฝ่ายเดียวกันเดินไปข้างหน้าเป็นระยะเวลาสั้น ๆ"
		"dota_tip_hero_earthshaker_8"		"ประโยชน์ของ Earthshaker ส่วนใหญ่มาจากความสามารถในการหยุดที่เขาทำได้อย่างมหาศาล ดังนั้นการป้องกันดีบัฟจากไอเท็มจำพวก Black King Bar จะสำคัญในการลดประสิทธิภาพของเขา"

		"dota_tip_hero_elder_titan_1"		"Natural Order ของ Elder Titan ทำให้ศัตรูรอบตัว Elder Titan มีเกราะป้องกันลดลง และศัตรูรอบวิญญาณของ Elder Titan มีความต้านทานเวทมนตร์ลดลง"

		"dota_tip_hero_ember_spirit_1" 		"Searing Chains ของ Ember Spirit สามารถขัดขวางเป้าหมายที่กำลังยืนร่าย Town Portal Scroll แต่จะไม่หยุดสกิลยืนร่ายอื่น ๆ"

		"dota_tip_hero_enchantress_1"		"ดีบัฟ Untouchable ของ Enchantress ลดทอนได้บางส่วนโดยการโจมตีเป้าหมายอื่นชั่วคราวในระหว่างระยะเวลาแอนิเมชันหลังการโจมตี"
		"dota_tip_hero_enchantress_2"		"Nature's Attendants ของ Enchantress จะสุ่มเลือกเป้าหมายยูนิตเพื่อนร่วมทีมที่ได้รับความเสียหายและอยู่ใกล้เคียง ดังนั้นมันจะมีประสิทธิภาพในการรักษาฮีโร่น้อยลงอย่างมากหากร่ายใกล้ครีปฝ่ายเดียวกันที่ได้รับบาดเจ็บ"
		"dota_tip_hero_enchantress_3"		"Enchant ของ Enchantress จะทำการลบล้างพื้นฐานต่อเป้าหมาย"

		"dota_tip_hero_enigma_1"			"Midnight Pulse ของ Enigma สร้างความเสียหายตามเปอร์เซ็นต์ของพลังชีวิตที่มีอยู่ของเป้าหมาย"

		"dota_tip_hero_faceless_void_1"		"Time Walk ของ Faceless Void จะไม่หลบกระสุนสกิลหรือการโจมตี ผลการรักษาจาก Time Walk สามารถถูกขัดขวางได้โดย Ice Blast ของ Ancient Apparition หรือถูกลดได้โดย Spirit Vessel"

		"dota_tip_hero_furion_1"			"ต้นไม้ Sprout ของ Nature's Prophet สามารถตัดได้ด้วย Quelling Blade หรือ Battle Fury หรือกินได้ด้วย Tango"

		"dota_tip_hero_gyrocopter_1"		"Homing Missile ของ Gyrocopter สามารถติดตามเป้าหมายที่ล่องหน แต่จะไม่มอบ True Sight"

		"dota_tip_hero_huskar_1"			"Burning Spear ของ Huskar สร้างความเสียหายเวทมนตร์เพิ่มเติม หรือสร้างความเสียหายโดยตรงหากเลือกทักษะพิเศษ Burning Spear ไม่มีผลต่อสิ่งก่อสร้าง"
		"dota_tip_hero_huskar_2"			"Life Break ของ Huskar จะทำการลบล้างพื้นฐานและมอบการป้องกันดีบัฟในขณะกระโจน"

		"dota_tip_hero_invoker_1"			"Sun Strike ของ Invoker สร้างความเสียหายโดยตรง ซึ่งไม่สามารถลดทอนได้โดยความต้านทานเวทมนตร์หรือการป้องกันดีบัฟ"

		"dota_tip_hero_jakiro_1"			"Liquid Fire ของ Jakiro มีผลต่อสิ่งก่อสร้าง ทำให้มีประสิทธิภาพในการทำลายสิ่งก่อสร้างต่าง ๆ"

		"dota_tip_hero_juggernaut_1"		"Omnislash ทำให้ Juggernaut กระโดดฟันเป้าหมายสุ่มที่อยู่ใกล้เคียง ดังนั้นศัตรูที่อยู่ตัวเดียวจะได้รับความเสียหายมากกว่าอยู่ด้วยกันหลายตัว"
		"dota_tip_hero_juggernaut_2"		"Blade Fury ของ Juggernaut สามารถใช้เพื่อมอบการป้องกันดีบัฟก่อนหรือระหว่างยืนร่าย Town Portal Scroll"
		"dota_tip_hero_juggernaut_3"		"Juggernaut สามารถใช้ Blink Dagger ก่อน Omnislash เพื่อไปฟันเป้าหมายที่อยู่ห่างนอกระยะ"
		"dota_tip_hero_juggernaut_4"		"Omnislash ของ Juggernaut สร้างความเสียหายกายภาพ ซึ่งสามารถถูกลบล้างได้อย่างสมบูรณ์โดยการใช้ Ghost Scepter หรือ Eul's Scepter of Divinity"
		"dota_tip_hero_juggernaut_5"		"การโจมตีปกติของ Juggernaut ในระหว่าง Blade Fury ทำงานอยู่จะไม่สร้างความเสียหาย ยกเว้นกับสิ่งก่อสร้างและ Ward"
		"dota_tip_hero_juggernaut_6"		"Healing Ward มีประสิทธิภาพในการรักษาพลังชีวิตทีมของ Juggernaut เป็นอย่างยิ่ง และอาจกลายเป็นเป้าหมายหลักของศัตรูในระหว่างการต่อสู้ของทีม"

		"dota_tip_hero_keeper_of_the_light_1" "เมื่อ Keeper of the Light อยู่ในร่าง Spirit Form สกิล Illuminate ของเขาจะรักษาพลังชีวิตเพื่อนร่วมทีมไม่ว่าจะเป็นตอนกลางวันหรือกลางคืน"

		"dota_tip_hero_kunkka_1" 			"Aeon Disk มักเป็นไอเท็มที่มีประโยชน์ในช่วงท้ายเกมเมื่อต้องสู้กับ Kunkka ที่มีไอเท็มเพิ่มพลังโจมตีหลายชิ้น"

		"dota_tip_hero_legion_commander_1"	"แม้ว่า Duel ของ Legion Commander จะทะลุการป้องกันดีบัฟจาก Black King Bar แต่ Linken's Sphere สามารถป้องกัน Duel ได้"

		"dota_tip_hero_leshrac_1"			"Diabolic Edict ของ Leshrac สร้างความเสียหายแก่สิ่งก่อสร้าง ทำให้มีประสิทธิภาพในการทำลายสิ่งก่อสร้างต่าง ๆ"

		"dota_tip_hero_lich_1"				"เมื่อ Lich ยืนร่าย Sinister Gaze จะทำให้ยูนิตเป้าหมายเดินเข้ามาหาเขาอย่างช้า ๆ หากใช้กับครีปจะสร้างความเสียหายแก่ครีปอย่างต่อเนื่อง"
		"dota_tip_hero_lich_2"				"Frost Shield ของ Lich สามารถร่ายใส่สิ่งก่อสร้างฝ่ายเดียวกันได้"

		"dota_tip_hero_life_stealer_1" 		"สกิล Open Wounds ของ Lifestealer จาก Aghanim's Shard จะทำให้เพื่อนร่วมทีมของ Lifestealer สามารถดูดพลังชีวิตเหยื่อด้วยการโจมตีทุกประเภท รวมทั้งสกิลต่าง ๆ"

		"dota_tip_hero_lion_1"				"สกิล Hex และ Mana Drain ของ Lion จะทำลายร่างเงาที่อ่อนแอในทันที"

		"dota_tip_hero_lone_druid_1"		"Spirit Bear ของ Lone Druid จะสร้างความเสียหายเพิ่มเติมต่อสิ่งก่อสร้าง ทำให้มีประสิทธิภาพในการทำลายสิ่งก่อสร้างต่าง ๆ อย่างมาก"
		"dota_tip_hero_lone_druid_2"		"Spirit Bear ของ Lone Druid สามารถเก็บรูน โดย Lone Druid ไม่จำเป็นต้องอยู่ใกล้เคียง"

		"dota_tip_hero_luna_1"				"สกิล Eclipse ของ Luna จะยังคงมีผลจนครบระยะเวลาของสกิล แม้ว่า Luna จะถูกใบ้หรือถูกสตัน แต่ Eclipse จะหยุดลงหาก Luna ถูกสังหาร"

		"dota_tip_hero_lycan_2"				"Shapeshift ของ Lycan จะเพิ่มโอกาสโจมตีติดคริติคอลและเพิ่มความเร็วในการเคลื่อนที่แก่ยูนิตที่ Lycan ควบคุมอยู่ทั้งหมด"

		"dota_tip_hero_magnataur_1"			"สกิล Empower ของ Magnus ทำให้เป้าหมายโจมตีกระจาย (Cleave) ซึ่งจะสร้างความเสียหายกายภาพเป็นพื้นที่รอบการโจมตีแต่ละครั้ง"

		"dota_tip_hero_medusa_1"			"Mystic Snake ของ Medusa จะเพิ่มความเสียหายและมานาที่ฟื้นฟูตามจำนวนครั้งที่ชิ่งต่อเนื่อง จำนวนมานาที่ได้รับจะเป็นเปอร์เซ็นต์ของมานาสูงสุดศัตรูที่โดน"

		"dota_tip_hero_meepo_1"				"Meepo จะได้รับ XP หรือโกลด์เมื่อร่างโคลนของเขาตัวใดก็ตามได้รับ XP หรือโกลด์ และ Meepo จะตายเมื่อร่างโคลนของเขาตัวใดก็ตามตายลง"

		"dota_tip_hero_mirana_1"			"Sacred Arrow ของ Mirana จะบินทะลุผ่านยูนิตเพื่อนร่วมทีมของ Mirana"
		"dota_tip_hero_mirana_2"			"Moonlight Shadow ของ Mirana ประกอบกับ Smoke of Deceit สามารถทำให้ทีมเคลื่อนที่อย่างล่องหนรอบแผนที่ได้เป็นระยะเวลายาวนาน"
		"dota_tip_hero_mirana_3"			"Sacred Arrow ของ Mirana ใช้เวลาเดินทางนานพอสมควร เพื่อนร่วมทีมที่สามารถช่วยจับศัตรูก่อนลูกศรจะถึงจะช่วยเพิ่มโอกาสให้ลูกศรของ Mirana โดนศัตรูเป็นอย่างมาก"
